,lnR,lnR_2,CYBZRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt,risk_M,risk_Tu,risk_Th,risk_F,risk_Jan,risk_Feb,risk_May,risk_Dec,risk_ntd_cnt,emotion_M,emotion_Tu,emotion_Th,emotion_F,emotion_Jan,emotion_Feb,emotion_May,emotion_Dec,emotion_ntd_cnt,news_M,news_Tu,news_Th,news_F,news_Jan,news_Feb,news_May,news_Dec,news_ntd_cnt,risk,emotion,news
2016-08-01,-0.011005443194262554,0.00012111977990213997,0.00044353167877257124,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,5.6000000000000085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.200000000000017,-0.8906214691381241,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.7812429382762482,3.0237515999272087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.047503199854417,5.6000000000000085,-0.8906214691381241,3.0237515999272087
2016-08-02,0.0066613261733623474,4.4373266387922256e-05,8.148020883069503e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5.8500000000000085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.626918195863846,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3.0237515999272087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8500000000000085,-0.626918195863846,3.0237515999272087
2016-08-03,-0.002316696641779359,5.367083330031759e-06,8.033218196538757e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.820000000000007,-1.3183353770516353,2.8660967789365084
2016-08-04,0.010066225155815012,0.00010132888888756296,6.003201652480215e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,4.829999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.07482792651321968,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.8074919068385378,0.0,0.0,0.0,0.0,0.0,0.0,4.829999999999998,-0.07482792651321968,2.8074919068385378
2016-08-05,-0.00971529637652857,9.438698368378917e-05,6.39071435595233e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,4.719999999999999,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.40940841425856234,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.9214564286036615,0.0,0.0,0.0,0.0,0.0,4.719999999999999,-0.40940841425856234,2.9214564286036615
2016-08-08,0.010156586076289997,0.00010315624072508784,0.00014250604497078231,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,3.8800000000000097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.760000000000019,0.0977759805747827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1955519611495654,2.8660967789365084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.732193557873017,3.8800000000000097,0.0977759805747827,2.8660967789365084
2016-08-09,0.011164382840734177,0.00012464344421447973,3.8855424224482406e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.8300000000000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7571923992786348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8660967789365084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8300000000000125,0.7571923992786348,2.8660967789365084
2016-08-10,-0.0081603431741053,6.659120071916697e-05,8.062796801964934e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4300000000000068,0.013030303120142217,2.8660967789365084
2016-08-11,-0.01584789323321978,0.00025115571993153326,0.00013343334423933245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.4000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.416495510425903,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.9214564286036615,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000057,-0.416495510425903,2.9214564286036615
2016-08-12,0.009670687871632389,9.352220391053778e-05,7.645683693248638e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.7199999999999989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4186213423196468,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.8660967789365084,0.0,0.0,0.0,0.0,0.0,-0.7199999999999989,-0.4186213423196468,2.8660967789365084
2016-08-15,0.03214045310963165,0.0010330087260924307,0.0003108767380550862,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,-3.8500000000000085,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.700000000000017,0.6142927555599335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.228585511119867,2.7452375146738426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.490475029347685,-3.8500000000000085,0.6142927555599335,2.7452375146738426
2016-08-16,0.0035910113208661443,1.289536230658881e-05,7.914802782366238e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-3.9200000000000017,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.5882223127744792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8074919068385378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9200000000000017,0.5882223127744792,2.8074919068385378
2016-08-17,0.0032204686169787777,1.03714181129452e-05,7.991769184712455e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.219999999999999,0.2513392981592089,2.8660967789365084
2016-08-18,-0.0029978774274903586,8.98726907025621e-06,8.159487090422862e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-3.260000000000005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.5016342586162478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0237515999272087,0.0,0.0,0.0,0.0,0.0,0.0,-3.260000000000005,0.5016342586162478,3.0237515999272087
2016-08-19,0.001348115906090186,1.817416496253363e-06,4.72807748741975e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-4.269999999999996,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0516872059069318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9739114821015744,0.0,0.0,0.0,0.0,0.0,-4.269999999999996,1.0516872059069318,2.9739114821015744
2016-08-22,-0.016999649994741795,0.0002889880999437247,0.00010831415108725402,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,-2.2700000000000102,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.5400000000000205,0.12112272728360948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24224545456721897,3.2797191971737902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5594383943475805,-2.2700000000000102,0.12112272728360948,3.2797191971737902
2016-08-23,0.0031140905402473607,9.697559892858098e-06,9.580621417283319e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-1.8000000000000114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.36930321574438363,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3.2413537407960087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8000000000000114,-0.36930321574438363,3.2413537407960087
2016-08-24,0.0082495377760754,6.805487351889504e-05,6.476142416004834e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.700000000000003,-0.3874362292702978,3.2014574497566843
2016-08-25,-0.005264337548732456,2.7713249826994446e-05,0.00023751516579542718,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-3.8900000000000006,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.581160137594642,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0712251631980387,0.0,0.0,0.0,0.0,0.0,0.0,-3.8900000000000006,-0.581160137594642,3.0712251631980387
2016-08-26,0.004159798786712798,1.7303925945937268e-05,6.35771937407707e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-3.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3807938063915192,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,3.116546762839201,0.0,0.0,0.0,0.0,0.0,-3.5,-0.3807938063915192,3.116546762839201
2016-08-29,0.001574282486695111,2.4783653479149426e-06,4.5940214534021e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,-1.3799999999999955,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.759999999999991,-0.3656073323363307,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7312146646726614,2.531178661582954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.062357323165908,-1.3799999999999955,-0.3656073323363307,2.531178661582954
2016-08-30,0.001061810691891374,1.1274419454148382e-06,6.0110528169364444e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.0,-0.8700000000000045,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.09758422136350556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.531178661582954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8700000000000045,0.09758422136350556,2.531178661582954
2016-08-31,-0.0017186011993368666,2.9535900823621165e-06,7.016520989988675e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5400000000000063,-0.07126432864051382,2.7452375146738426
2016-09-01,-0.004770091526501652,2.275377317120286e-05,4.6402881944428736e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.39000000000000057,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6858478203358728,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.7452375146738426,0.0,0.0,0.0,0.0,0.0,0.0,-0.39000000000000057,-0.6858478203358728,2.7452375146738426
2016-09-02,-0.0048113801087836805,2.3149378551199262e-05,5.221630672290969e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.12999999999999545,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.8225712065794711,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.8074919068385378,0.0,0.0,0.0,0.0,0.0,0.12999999999999545,-0.8225712065794711,2.8074919068385378
2016-09-05,0.005434658665723013,2.9535514812918245e-05,6.881573276675207e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,-1.4200000000000017,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.8400000000000034,-0.7974257240365118,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.5948514480730236,2.8074919068385378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6149838136770756,-1.4200000000000017,-0.7974257240365118,2.8074919068385378
2016-09-06,0.018227596512183197,0.00033224527461095306,0.00016547452860684632,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.0,-2.4599999999999937,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.42632114332483784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.8074919068385378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4599999999999937,-0.42632114332483784,2.8074919068385378
2016-09-07,-0.004865970200008896,2.367766598737461e-05,5.7353147989044506e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3599999999999994,-0.7192505068175535,2.6077370147716277
2016-09-08,0.005149351252708989,2.6515818323775634e-05,5.447682222694673e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-1.6800000000000068,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16111550846466968,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.6788487037736153,0.0,0.0,0.0,0.0,0.0,0.0,-1.6800000000000068,-0.16111550846466968,2.6788487037736153
2016-09-09,-0.00926258870206631,8.579554946364644e-05,5.84384852078453e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-0.5999999999999943,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3249562464613023,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.531178661582954,0.0,0.0,0.0,0.0,0.0,-0.5999999999999943,-0.3249562464613023,2.531178661582954
2016-09-12,-0.026405859365945084,0.0006972694088540697,0.00045886912470739576,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1.730000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.460000000000008,-0.5886500068471002,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.1773000136942005,2.531178661582954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.062357323165908,1.730000000000004,-0.5886500068471002,2.531178661582954
2016-09-13,0.00014447398677752687,2.0872732855393012e-08,0.00012920169236082523,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.5100000000000051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.9586321118714345,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.531178661582954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5100000000000051,-0.9586321118714345,2.531178661582954
2016-09-14,-0.0006106614212137984,3.729073713588561e-07,5.645998600981802e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7800000000000011,-1.339266031121557,2.531178661582954
2016-09-19,0.009582951307828935,9.18329557682203e-05,7.560116534740274e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0.5499999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1999999999999886,-0.702934463965922,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.811737855863688,2.357860013743882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.431440054975528,0.5499999999999972,-0.702934463965922,2.357860013743882
2016-09-20,-0.0031362488816704115,9.836057047778907e-06,2.5476028747128743e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1.41597748388567,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.357860013743882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999943,-1.41597748388567,2.357860013743882
2016-09-21,0.0017127413596806917,2.9334829651608646e-06,2.942088814100305e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600000000000108,-0.7737775757889381,2.4482695664589573
2016-09-22,0.0029049448330065175,8.438704482811264e-06,4.8082785822313374e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.9299999999999926,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.6612522460288511,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.4482695664589573,0.0,0.0,0.0,0.0,0.0,0.0,1.9299999999999926,-0.6612522460288511,2.4482695664589573
2016-09-23,-0.0055076175135004846,3.033385067501726e-05,2.8082609749388103e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2.0799999999999983,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.8850893123216728,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.531178661582954,0.0,0.0,0.0,0.0,0.0,2.0799999999999983,-0.8850893123216728,2.531178661582954
2016-09-26,-0.01570809578270982,0.000246744273118786,8.008627495215752e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-1.483336465886135,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.96667293177227,2.531178661582954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.062357323165908,4.0,-1.483336465886135,2.531178661582954
2016-09-27,0.008396512495952635,7.050142209468875e-05,9.234793758083875e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,2.4599999999999937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1.4305330168304795,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.531178661582954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4599999999999937,-1.4305330168304795,2.531178661582954
2016-09-28,-0.0005466740627166899,2.9885253084717146e-07,2.9748695558885205e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299999999999869,-1.400933771953717,2.4482695664589573
2016-09-29,0.003056600782402441,9.342808342983215e-06,2.6886956465585996e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.5300000000000011,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.4271737648110394,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.4482695664589573,0.0,0.0,0.0,0.0,0.0,0.0,0.5300000000000011,-1.4271737648110394,2.4482695664589573
2016-09-30,0.001731811758507007,2.9991719669031317e-06,1.9602474031428632e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.031419598382996,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.357860013743882,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,-1.031419598382996,2.357860013743882
2016-10-10,0.026878638651755438,0.0007224612157716414,0.00014466181771637774,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,-1.3399999999999892,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.059999999999903,-0.00787120514309685,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07084084628787164,2.357860013743882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.220740123694938,-1.3399999999999892,-0.00787120514309685,2.357860013743882
2016-10-11,0.001081612023996037,1.1698845704528036e-06,2.3872391053318272e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.0,-1.75,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.6268841713734881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.357860013743882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.75,0.6268841713734881,2.357860013743882
2016-10-12,-0.0005338714401528222,2.850187146108484e-07,3.588924808738514e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6700000000000017,0.47707207916031685,2.357860013743882
2016-10-13,-0.0005024613923403365,2.5246745079258953e-07,2.9501892628502964e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-1.4699999999999989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.4857919868621528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.357860013743882,0.0,0.0,0.0,0.0,0.0,0.0,-1.4699999999999989,0.4857919868621528,2.357860013743882
2016-10-14,-0.00651405955635731,4.243297190377e-05,4.934376697263372e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-1.8799999999999955,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.10267512337699528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4482695664589573,0.0,0.0,0.0,0.0,0.0,-1.8799999999999955,0.10267512337699528,2.4482695664589573
2016-10-17,-0.012090681870319031,0.0001461845880892613,5.638168826698291e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,-2.6299999999999955,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.259999999999991,-0.5409690752642315,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.081938150528463,2.4482695664589573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.896539132917915,-2.6299999999999955,-0.5409690752642315,2.4482695664589573
2016-10-18,0.013871042374004716,0.0001924058165414344,4.666237052463698e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.0,-3.039999999999992,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5606061536034561,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.4482695664589573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.039999999999992,-0.5606061536034561,2.4482695664589573
2016-10-19,-0.006036910452676736,3.6444287813637634e-05,3.987346553371072e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.259999999999991,-1.2217366952409687,2.4482695664589573
2016-10-20,0.003814383691834955,1.454952294853646e-05,2.4773268086750178e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-3.460000000000008,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.1703799527594096,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.4482695664589573,0.0,0.0,0.0,0.0,0.0,0.0,-3.460000000000008,-1.1703799527594096,2.4482695664589573
2016-10-21,-0.00560553424021748,3.142201411825056e-05,6.169244667236003e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.0,-0.0,-0.0,-2.720000000000013,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.35157176689692,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.357860013743882,0.0,0.0,0.0,0.0,0.0,-2.720000000000013,-1.35157176689692,2.357860013743882
2016-10-24,0.00903744340873569,8.167538336610017e-05,4.026141189543179e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,-1.0499999999999972,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0999999999999943,-0.7387079218357833,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4774158436715665,2.357860013743882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.715720027487764,-1.0499999999999972,-0.7387079218357833,2.357860013743882
2016-10-25,-0.0002681202739980293,7.18884813287783e-08,2.676325358884929e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.0,-0.9799999999999898,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4018117771066164,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.357860013743882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9799999999999898,-0.4018117771066164,2.357860013743882
2016-10-26,-0.00717041866192325,5.141490378725721e-05,4.416048228250341e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5499999999999972,-1.4442473738890396,2.357860013743882
2016-10-27,-0.0009205468056521227,8.474064213963269e-07,3.658333134003657e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.0,-0.0,-0.6199999999999903,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0033281844016884,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.357860013743882,0.0,0.0,0.0,0.0,0.0,0.0,-0.6199999999999903,-1.0033281844016884,2.357860013743882
