,lnR,lnR_2,CYBZRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt
2015-10-19,-0.006320385270027984,3.994726996158671e-05,0.0004996872651283056,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2015-10-20,0.03137315525615936,0.0009842748707270795,0.00038411117480979557,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2015-10-21,-0.06857027622823253,0.004701882782016111,0.0015255910990878106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2015-10-22,0.047230444846552366,0.002230714920403225,0.001173379762939739,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2015-10-23,0.03212111587955491,0.0010317660853477943,0.0007938005980172004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2015-10-26,-0.0043033233532110415,1.851859188229152e-05,0.0008335875189668831,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2015-10-27,0.014330179388993614,0.00020535404132073737,0.001387698611462758,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2015-10-28,-0.031183703950752317,0.0009724233920881657,0.0006902642614349424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2015-10-29,1.6094895504359386e-05,2.5904566129624796e-10,0.0007121754073843943,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2015-10-30,-0.002820558083607594,7.955547903004143e-06,0.0004640348990115128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2015-11-02,-0.01883435983676751,0.00035473311046084114,0.0010026602519930343,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2015-11-03,-0.0011396106398420258,1.2987124104411516e-06,0.0005282130706484844,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2015-11-04,0.06187161656498308,0.0038280969363642886,0.0005086143925506594,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015-11-05,-0.007613106391447744,5.795938892750249e-05,0.0006331854758830849,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-11-06,0.03700674667057413,0.0013694992991400495,0.0004279288754521082,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-11-09,0.023472911308579647,0.0005509775653004462,0.0005965170602386498,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2015-11-10,0.008038455122553856,6.461676075731232e-05,0.0005642754689832455,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2015-11-11,0.02092202649789332,0.00043773119277855024,0.000325972551536481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015-11-12,-0.007652176395342103,5.855580358543086e-05,0.0006406170178236646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-11-13,-0.02662960033584838,0.0007091356140470162,0.0009535331213767366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-11-16,0.03159694299183968,0.0009983668064295669,0.0006461484256264109,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2015-11-17,-0.029057883806162366,0.0008443606112924331,0.0006485322247259014,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2015-11-18,-0.020784614965401182,0.0004320002192599788,0.0005816892184243022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015-11-19,0.04035592371416019,0.0016286005788231168,0.0004911732575659781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-11-20,0.010554945501207058,0.00011140687453345112,0.0004232689260958662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-11-23,-0.010616302612244333,0.00011270588115474585,0.00042314149175794825,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2015-11-24,0.016278509257396045,0.0002649898636431287,0.00036744178746295116,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2015-11-25,0.028537260877517845,0.0008143752583915105,0.00029684442343501605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015-11-26,-0.022465639800171466,0.0005047049716310482,0.00029174730683684556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-11-27,-0.06701700063952831,0.004491278374718538,0.0015592588244087756,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015-11-30,0.008654483729474194,7.490008862373355e-05,0.001700053444249456,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2015-12-01,-0.00647159122873564,4.1881493031848076e-05,0.0007408899769454167,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2015-12-02,-0.015974222682547,0.0002551757903115991,0.0008335001930913756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2015-12-03,0.03565618313847008,0.001271363396004118,0.00044769410218603773,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2015-12-04,-0.005910821834151925,3.493781475508712e-05,0.00031500385223438436,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-12-07,0.016938664499573264,0.00028691835502910355,0.0002480995023115311,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2015-12-08,-0.017124406222527533,0.0002932452884741397,0.0003123724598200468,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2015-12-09,-0.008862709306388439,7.854761624954424e-05,0.00020129624608235177,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2015-12-10,0.010292031438584814,0.0001059259111328182,0.00034583916499714374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2015-12-11,-0.009025923987461049,8.146730382742475e-05,0.0002473406342063942,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-12-14,0.014114033070474541,0.000199205929514449,0.0003054579841792287,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2015-12-15,0.013360516687098922,0.00017850340614624876,0.0001885710133155671,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2015-12-16,0.006320805387914241,3.99525807518857e-05,0.00020516907348086535,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2015-12-17,0.02593196333424075,0.0006724667223684066,0.00018169314267426557,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2015-12-18,-0.0019202400552016385,3.687321869600792e-06,0.00020127261388764548,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-12-21,-0.00012013752227257868,1.4433024257794339e-08,8.332688111697973e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2015-12-22,0.0035027911724974103,1.2269545998125783e-05,0.00010614296243655241,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2015-12-23,-0.019884043361050985,0.00039537518038415575,0.00014353865905719458,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2015-12-24,0.004243946925987174,1.8011085510595987e-05,0.00021611537709372676,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2015-12-25,-0.0003756365742475509,1.4110283591243583e-07,0.00012863169997791448,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-12-28,-0.021424921991294532,0.00045902728233305606,0.0004187625376658268,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2015-12-29,0.0052248761145445854,2.7299330412338525e-05,0.00022151496241115283,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2015-12-30,0.010739198183514986,0.00011533037762481158,0.00011355883311368718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2015-12-31,-0.023832668939427926,0.0005679961087763726,0.00019351280209365404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-01-04,-0.08566140574723136,0.007337876434591801,0.0012237336373577162,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2016-01-05,-0.030369329567164094,0.0009222961783590273,0.002741761019402566,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-06,0.021146764848665178,0.0004471856635647412,0.0006154181842597198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-07,-0.08973421023965322,0.008052228487334286,0.002262730528974364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-01-08,-0.0033425769828250296,1.1172820886111678e-05,0.002502762073887391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-01-11,-0.06551988727254354,0.004292855628206813,0.001837025918438859,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-01-12,0.019357005236826375,0.00037469365173852366,0.0009795129514110178,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-13,-0.04171916352907079,0.0017404886055653504,0.0008550437393351993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-14,0.05443408124935445,0.0029630692014613216,0.0022447321012037157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-01-15,-0.028971850793890752,0.0008393681384234682,0.0010378753157218943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-01-18,0.028935068677351516,0.0008372381993630489,0.0008229209192693508,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-01-19,0.030238026483024427,0.0009143382455880867,0.0004208665460510164,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-20,-0.016665740456598854,0.00027774690496671576,0.000387755811412665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-21,-0.042744024290473526,0.001827051612544591,0.0011406299372073655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-01-22,0.017452384429399004,0.0003045857222715288,0.0008449646770391278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-01-25,0.004284649845548216,1.8358224298956354e-05,0.00041352462828309023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-01-26,-0.07939402967464293,0.006303411947978082,0.0012840004583559968,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-01-27,0.00170862697555485,2.919406141593714e-06,0.0020902565519814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-01-28,-0.04662825418608918,0.002174194088442543,0.000927792301001039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-01-29,0.04492965699900697,0.002018674078048416,0.0005239579365037947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-01,-0.0006922915124647488,4.792675382307295e-07,0.0004917422638403921,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-02-02,0.0406154182264693,0.0016496121977110148,0.0003989688438778546,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-03,0.00730715239422608,5.339447611244393e-05,0.0005745226741116073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-04,0.017135214077371508,0.00029361556147735067,0.0003082379416457953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-05,-0.01404028623382203,0.0001971296375276524,0.0001675964464021743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-15,0.009421427456288711,8.876329531411077e-05,0.0010578793513220973,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
2016-02-16,0.039409837865241215,0.0015531353205646002,0.00030998540933489913,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-17,0.006071642075957229,3.6864837498534205e-05,0.0002385807401815799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-18,-0.011088907952773397,0.0001229638795850811,0.0002742038288111537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-19,0.00913244206951358,8.340149815302147e-05,0.00024242505157745723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-22,0.015505508590135442,0.00024042079663876397,0.0002735910654325063,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-02-23,-0.012294943035577433,0.000151165624248094,0.0002424913677457938,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-02-24,-0.006504073260131804,4.230296897316156e-05,0.00034226408512819497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-25,-0.07860905359454229,0.006179383307029622,0.0008189971535245508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-02-26,-0.010967371028067774,0.00012028322726730038,0.0007596683945347317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-02-29,-0.06922793148417306,0.004792506497577359,0.0021032895266834945,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-03-01,0.028714421064753637,0.0008245179770839674,0.0008179050466260233,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-03-02,0.04184270427069592,0.0017508119006849144,0.0003584618283682832,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-03-03,-0.0052277567204335185,2.7329440328037818e-05,0.0005215613904595765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-03-04,-0.05112862775582272,0.0026141365761934853,0.0011334451727825602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-03-07,0.023983306682452188,0.0005751989994245558,0.0008946982157746578,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-03-08,0.02470597305001654,0.0006103851043481435,0.001403563077275475,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-03-09,-0.015796955728340834,0.00024954381028316025,0.0013552574235140096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-03-10,-0.01731972931930592,0.00029997302369402513,0.0005252436770893333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-03-11,-0.0010847556747810572,1.1766948739697066e-06,0.000541134098673764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-03-14,0.04460567635717361,0.0019896663632809164,0.0006874169156187694,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-03-15,-0.013039823578360199,0.00017003699895475858,0.00023481898446689917,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-03-16,-0.009752345525967598,9.510824325786024e-05,0.0006458433201546414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-03-17,0.05401292586493156,0.0029173961604905927,0.0004554394333759915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-03-18,0.04248076106234144,0.0018046150604357448,0.0004701453870089837,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-03-21,0.022321524279345972,0.0004982504461534317,0.0005983761527550479,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-03-22,-0.0023961906208223027,5.7417294913167725e-06,0.0005455368081963434,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-03-23,0.01669826181184053,0.0002788319475367718,0.0003373576616894361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-03-24,-0.017567343499425014,0.0003086115576267903,0.0006301936854704195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-03-25,-0.0016592051346258074,2.7529616787686437e-06,0.00029717928995100435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-03-28,-0.0074324865394572726,5.524185615921354e-05,0.0004294256981884519,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-03-29,-0.021658709385595998,0.0004690996922497042,0.0006599985122199138,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-03-30,0.04373466108479551,0.001912720580201927,0.00046718497235410727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-03-31,-0.004675665461377321,2.1861847506716793e-05,0.0002886278784928358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-04-01,-0.014816886201696633,0.00021954011671402807,0.00040160329372544116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-04-05,0.033069599211381195,0.0010935983920013837,0.0002818812234304568,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2016-04-06,0.007656443086839104,5.862112074200631e-05,0.00022150698609016452,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-04-07,-0.021277960180185573,0.0004527515894295629,0.00036400811503872873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-04-08,-0.008373182548620406,7.011018599252132e-05,0.00045120722872610025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-04-11,0.023581493643523466,0.0005560868424595376,0.00036881670939165116,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-04-12,-0.00840969426416116,7.072295761666513e-05,0.00024475250561709636,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-04-13,0.013159383671405678,0.00017316937861125837,0.0003028126028728924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-04-14,0.013156261128463242,0.00017308720688031292,0.0002544010432271897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-04-15,-0.006348652224783535,4.030538507124893e-05,0.00013652610174741498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-04-18,-0.019273776133550413,0.0003714784464462175,0.0004315447015538346,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-04-19,0.0030541372451429183,9.327754312169175e-06,0.000244530205866269,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-04-20,-0.05763791367799698,0.003322129093152231,0.0011575324493283896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-04-21,-0.016487660235901203,0.0002718429400545177,0.0003703609605990585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-04-22,0.012601765981855806,0.0001588045058614582,0.0002601557540451706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-04-25,-0.004732931731551204,2.240064277552428e-05,0.00032099654515375844,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-04-26,0.013482888549987138,0.00018178828365137425,0.0001441258160134033,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-04-27,-0.004225643213047192,1.78560605639718e-05,0.00012064027270638514,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-04-28,0.0040075928147054185,1.60608001684785e-05,0.00029493167272900354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-04-29,-0.007680575813861168,5.899124483246914e-05,0.0001387083165297674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-05-03,0.0360417984660355,0.001299011236666319,0.0001714752071648998,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2016-05-04,-0.0028047215359991995,7.866462894497708e-06,0.00012805577884118343,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-05,0.005893895680358696,3.47380062909509e-05,0.00012466714679605967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-05-06,-0.04360621748966853,0.0019015022037562736,0.00047955277181716276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-05-09,-0.036147275130980816,0.0013066254993948242,0.0007158614144176822,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-05-10,0.00030186327770298504,9.112143842558947e-08,0.00019703452155597523,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-11,-0.009439707769988814,8.910808278278719e-05,0.00025396986401826237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-12,-0.00017201172670944231,2.958803412556387e-08,0.0008796333677937994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-05-13,-0.004606157723099358,2.121668897006786e-05,0.00017020620337741075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-05-16,0.015988271254318676,0.0002556248177016729,0.00020370150041563607,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-05-17,0.011393353984094468,0.00012980851500688127,0.00027679277819725646,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-18,-0.02972485492367749,0.000883567000233674,0.0005744076042989417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-19,0.008339378226394523,6.954522920286305e-05,0.00026450468131531855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-05-20,0.013601009137637732,0.00018498744956210508,0.0002767405350334074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-05-23,0.015818637871254815,0.00025022930410189707,0.0002080072659685712,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-05-24,-0.010887225567255854,0.00011853168055230954,0.00014972134685601904,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-05-25,-0.003987684995326646,1.590163162195327e-05,0.0002677538791051672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-05-26,0.00903392881080567,8.161186975870473e-05,0.0003355805451252823,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-05-27,-0.00775768466227067,6.0181671319229595e-05,0.00017118112315836205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-05-30,-0.0055081877755656095,3.0340132570890417e-05,0.000376125411383417,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-05-31,0.04802834682341395,0.0023067220985901367,0.0002827333291405476,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-01,0.0041676160326904466,1.736902339593846e-05,0.00021016246001976657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-06-02,0.009060552462169191,8.20936109197202e-05,0.0001211271635183741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-03,0.007470110052695489,5.58025441993822e-05,0.0002663179343332254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-06-06,-0.002574775448564104,6.6294686105284826e-06,0.00018840219731860045,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-06-07,-0.001169236921854555,1.367114979427915e-06,0.00012843965738408697,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-08,-0.004649505212863225,2.1617898724442306e-05,0.00011248871347176326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-06-13,-0.06218566701226358,0.0038670571817601266,0.0006844384091289705,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2016-06-14,0.0017505389807572769,3.0643867231507258e-06,0.0002804905306153936,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-15,0.0336731829320529,0.001133883248775499,0.0002818372678760682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-06-16,-0.012945133989547664,0.0001675764940073422,0.00019507832598122864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-17,0.01016506121545735,0.00010332846951399525,0.0002915013194274616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-06-20,-0.0015368227570542459,2.3618241865998135e-06,0.00019079117448806231,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-06-21,-0.013120998947521834,0.00017216061338086908,0.0003062281639234135,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-22,0.024935086572236642,0.0006217585423649361,0.00021019451088997873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-06-23,-0.0034233893196509158,1.171959443389996e-05,0.00020647739003308216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-24,-0.004750469090479825,2.2566956579604218e-05,0.0013104286559011402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-06-27,0.029845912132043573,0.0008907784709936657,0.00018650649110421368,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-06-28,0.011296428183931617,0.00012760928971472459,0.0001963140568772183,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-06-29,-0.0031266262904656728,9.775791960231134e-06,0.00015521269513803435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-06-30,0.008112574295306985,6.581386169687561e-05,0.00020394432562011763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-07-01,-0.007483752997807791,5.60065589321971e-05,0.0001344838857994698,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-07-04,0.01683040877680142,0.00028326265959423427,0.00010155547471828196,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2016-07-05,-0.0011969574684860262,1.4327071813644765e-06,0.00010227781620479282,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-07-06,-0.001987708951572742,3.9509868761624094e-06,7.235979252967427e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-07,-0.003414162244633978,1.1656503832684124e-05,0.00015137335785439654,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-07-08,0.002271447816718286,5.159475184074269e-06,9.89553054400808e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
