,lnR,lnR_2,szzsRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt
2010-08-13,0.012053011799117108,0.00014527509342965623,9.989467277647323e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2010-08-16,0.020883719861193306,0.00043612975524079975,9.257273093404207e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2010-08-17,0.0038173137699910598,1.4571884418563357e-05,6.813937184380761e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-18,-0.0020943436045826047,4.386275134056058e-06,8.265718019023401e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2010-08-19,0.008098238599298035,6.55814684111606e-05,0.00011896035481462821,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2010-08-20,-0.017136447588146808,0.00029365783594130257,0.00013838257723226054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2010-08-23,-0.0011132822524846375,1.2393973736972683e-06,9.344814161445805e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2010-08-24,0.004136361972046032,1.710949036378854e-05,0.00012759451563821978,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2010-08-25,-0.020481419754130314,0.0004194885551448795,0.00012962407704297972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2010-08-26,0.0026538170904100156,7.042745149352281e-06,0.00010876272682440485,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2010-08-27,0.002784694428499712,7.754523060117338e-06,7.215457961609783e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2010-08-30,0.01592920408597287,0.0002537395428125748,8.078699673937398e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2010-08-31,-0.005238641772620234,2.7443367621841668e-05,6.768095267975479e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2010-09-01,-0.0060513176705701,3.661844555015394e-05,0.00013454564245270534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2010-09-02,0.012465446162173599,0.0001553873480220485,0.00011586649890705772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2010-09-03,-0.00014686029658328437,2.1567946712530247e-08,8.354091869695017e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2010-09-06,0.015270382159629392,0.0002331845713011276,7.729079396726314e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2010-09-07,0.0007822623350346447,6.119343608138547e-07,8.971637641319614e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2010-09-08,-0.001138375805450842,1.295899474435853e-06,6.67216159981611e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2010-09-09,-0.014552805210032105,0.00021178413948113757,9.731351147886918e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2010-09-10,0.002579162112193778,6.6520772009758706e-06,8.85182833083584e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2010-09-13,0.009384301041371224,8.806510603508103e-05,4.126808805276741e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2010-09-14,7.43931380107199e-05,5.534338983082017e-09,6.719398862132529e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2010-09-15,-0.013488264826355234,0.0001819332880258918,8.36697209725804e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2010-09-16,-0.01904159744297651,0.0003625824331803696,0.00013684088385170623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2010-09-17,-0.0014535221625591177,2.112726677050534e-06,7.496600174198195e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2010-09-20,-0.0038477897649018544,1.4805486074883468e-05,0.00013547082104921953,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2010-09-21,0.0010964701712001812,1.2022468363317546e-06,4.858668737564841e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2010-09-27,0.0139555327253289,0.0001947568936477259,4.875291112399673e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
2010-09-28,-0.006344356041393162,4.0250853579961917e-05,3.7283173551354815e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2010-09-29,-0.00025660519134351745,6.58462242244432e-08,6.208245271291114e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2010-09-30,0.017082487572396943,0.000291811381661096,4.6992547686342215e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2010-10-08,0.030804749248344088,0.0009489325762533557,0.0001618478172971772,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7
2010-10-11,0.024596961397602257,0.0006050105099951355,0.00023672430384173409,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2010-10-12,0.012205485823796103,0.00014897388419488763,0.00014084102189296008,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2010-10-13,0.0069966284398566,4.895280952541021e-05,0.00019988052583170602,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2010-10-14,0.00636825005335151,4.05546087420115e-05,0.0003704171623026853,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2010-10-15,0.03128716261693576,0.0009788865446185824,0.00020225729538000657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2010-10-18,-0.00537596694314324,2.890102057376887e-05,0.0007824807768523607,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2010-10-19,0.015652283265524147,0.0002449939714242073,0.0002239147373173876,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2010-10-20,0.0006993240153132518,4.890540783938493e-07,0.00046522207961262004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2010-10-21,-0.006820926055715049,4.652503225753245e-05,0.00025889870523992297,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2010-10-22,-0.0028496789482623797,8.120670108169783e-06,0.00014245173656240995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2010-10-25,0.025349571758615852,0.0006426007883452144,0.00012983744009008926,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2010-10-26,-0.003243089946272093,1.0517632399611127e-05,0.000183272168654112,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2010-10-27,-0.014735494552322592,0.0002171347997015288,0.000234531731091292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2010-10-28,-0.001492579952302009,2.2277949140138673e-06,0.00017756867719904474,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2010-10-29,-0.0046019286027476625,2.1177746864787054e-05,0.00012547851134393683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2010-11-01,0.024924792573143506,0.0006212452848142297,0.00011272195613081486,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2010-11-02,-0.0028166492647923036,7.933513080855024e-06,0.0002048854788107895,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2010-11-03,-0.004752807469628806,2.2589178843359372e-05,0.0002664942437099398,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2010-11-04,0.018291010156117338,0.0003345610525311876,0.0001812774576344731,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2010-11-05,0.013692938397452892,0.00018749656195643976,0.00019456969429145878,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010-11-08,0.0095437049015068,9.108230324704491e-05,9.100439074369768e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2010-11-09,-0.007787778199242368,6.06494892805947e-05,0.00014656121535561558,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2010-11-10,-0.0062844586997101715,3.949442114836286e-05,0.0001513900702837121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2010-11-11,0.01034001963708242,0.00010691600609525007,0.00018798367698014167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2010-11-12,-0.05294094495107515,0.0028027436523127697,0.0008241901938497414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010-11-15,0.00966033273298983,9.332202851207474e-05,0.000427736573557487,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2010-11-16,-0.04057791905024555,0.0016465675144482805,0.0005548533229937492,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2010-11-17,-0.019423640617453053,0.000377277814835972,0.0005690591493197255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2010-11-18,0.009322842759160288,8.691539711202742e-05,0.0002559963564095392,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2010-11-19,0.008036164081414832,6.457993314342189e-05,0.000413914220974505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010-11-22,-0.001455064747259982,2.1172134187187553e-06,0.00020728971036658268,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2010-11-23,-0.01963775219562791,0.00038564131129688886,0.00039271520457096474,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2010-11-24,0.011131892556559109,0.0001239190318907761,0.0001664292615327436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2010-11-25,0.013309911329677071,0.00017715373960386607,0.00013594811847379942,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2010-11-26,-0.009206368014925026,8.475721202623456e-05,0.00020037369223062723,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010-11-29,-0.001861256780724574,3.4642768037932047e-06,0.0001383444004590422,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2010-11-30,-0.016242219424524862,0.0002638096918344127,0.0004973818201396155,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2010-12-01,0.0011588287559378685,1.342884085588508e-06,0.00019121683065174026,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2010-12-02,0.007114830279858708,5.0620809911194344e-05,0.00028049520840229403,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2010-12-03,-0.00041505160601751356,1.722678356577173e-07,0.00013768817139214954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2010-12-06,0.00517580428417741,2.678894998810923e-05,0.00014379005539997796,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2010-12-07,0.006516635539330018,4.246653875245904e-05,0.000265586438437608,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010-12-08,-0.009541667071126803,9.104341049622553e-05,0.00012496608332939109,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2010-12-09,-0.013287588380500814,0.00017656000496962026,0.00011874523728278647,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2010-12-10,0.010647677820508683,0.00011337304296935254,0.00011205686048233877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2010-12-13,0.028423197947106793,0.0008078781815404158,8.716610992674816e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2010-12-14,0.0014119588057290855,1.9936276690759053e-06,5.7179342862198765e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010-12-15,-0.005367839159052146,2.8813697237453645e-05,9.13681615557332e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2010-12-16,-0.004568348005789424,2.086980350200021e-05,7.10354465574448e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2010-12-17,-0.0015193687874894835,2.308481512397263e-06,4.047872789305576e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2010-12-20,-0.0142067519436333,0.00020183180078792856,0.0002981149585904741,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2010-12-21,0.01778394385378501,0.0003162686589945777,0.00010967136003354717,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010-12-22,-0.009066113523171104,8.219441441502597e-05,9.984650794103249e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2010-12-23,-0.007911963577355685,6.259916764940297e-05,0.00015047178534642253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2010-12-24,-0.007050524955562132,4.97099021490044e-05,0.00018825583791008216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2010-12-27,-0.019143974914583417,0.0003664917755301991,0.00020521602467580378,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2010-12-28,-0.01755815010593942,0.0003082886351427004,0.00018373212148117167,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2010-12-29,0.006760872645543259,4.57093989292551e-05,0.00010628194045761732,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2010-12-30,0.002917749888003307,8.513264408943311e-06,0.00014197080862051348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2010-12-31,0.017426105296240557,0.0003036691457956632,9.048429451321579e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2011-01-04,0.015747411036664438,0.00024798095435766095,0.00010560277435826708,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2011-01-05,-0.004940936809453511,2.441285655501264e-05,0.00010148521128623426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-01-06,-0.005082311360417258,2.5829888764226317e-05,7.909801031771209e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-01-07,0.005156289015675775,2.658731641317865e-05,0.00015644591196927512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-01-10,-0.0166912966601096,0.0002785993841957859,0.00010762437415163578,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-01-11,0.004374669673824272,1.913773475507776e-05,0.00013233243631448937,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-01-12,0.00613297095083265,3.7613332683757144e-05,9.010418829737516e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-01-13,0.0022694251740080773,5.150290620421592e-06,8.742700928450616e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-01-14,-0.012945429536379116,0.00016758414588135683,0.0001637666050536729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-01-17,-0.030806364822610455,0.0009490321135837709,0.0001761460027102287,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-01-18,0.0008567778293686601,7.340682488976728e-07,0.00012150651732981157,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-01-19,0.017969856594259426,0.000322915746018249,9.435728768582122e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-01-20,-0.0296024926923506,0.0008763075736006708,0.00018704680721634654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-01-21,0.013959217498473286,0.0001948597531696828,0.000310626498500813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-01-24,-0.007233431588282713,5.232253254236617e-05,0.00019346987819519036,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-01-25,-0.0068079508825622526,4.6348195219380155e-05,0.00012628201779927247,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-01-26,0.011652044854346677,0.00013577014928770688,7.103302511577236e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-01-27,0.014782348929439415,0.00021851783987169863,0.00023358332271524503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-01-28,0.0013086390206149545,1.7125360862760673e-06,5.094639417481901e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-01-31,0.013688465073139255,0.00018737407605855328,4.494277908822596e-05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-02-01,0.0029590425283503308,8.755932684585919e-06,4.264032308885399e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-02-09,-0.008932363720119518,7.97871216285074e-05,0.00014049791854318786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
2011-02-10,0.015768633828389333,0.0002486498128138244,0.0001059239140530436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-02-11,0.00324861369504692,1.0553490939646404e-05,6.383118731295336e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-14,0.02507788856705684,0.00062890049498172,7.249942147407209e-05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-02-15,3.7941697412335884e-05,1.4395724025292554e-09,0.00010316183352190259,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-02-16,0.008469707895467415,7.173595183454307e-05,7.964961967349308e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-02-17,0.0010460001705725475,1.0941163568377985e-06,0.00010322599257255696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-02-18,-0.009326021169559162,8.697467085506564e-05,0.00010827198186783868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-21,0.011131725842157714,0.00012391532022496186,6.873176578375218e-05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-02-22,-0.026516083293908643,0.000703102673249501,0.00020648092821166981,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-02-23,0.0024868195707279384,6.184271577355488e-06,7.91311371414778e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-02-24,0.005563282150136573,3.095010828202821e-05,8.620305105539284e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-02-25,-1.0421787092873558e-05,1.0861364620918588e-10,0.0001079091533602027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-28,0.00915695880037326,8.38498944717333e-05,5.7186503325805945e-05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-03-01,0.004763082990583811,2.268695957518882e-05,6.980904222031785e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-02,-0.0017521816738881313,3.0701406183094137e-06,0.00015195597312955584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-03-03,-0.003723707582381941,1.386599815908876e-05,0.0001395171172495569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-03-04,0.013457191530398482,0.00018109600388582865,7.519486669326827e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-07,0.018153169532059366,0.00032953756405968847,0.00011349763977353978,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-03-08,0.0012441318116227507,1.5478639646917076e-06,6.778848863080069e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-09,0.0007364101837428194,5.42299958720133e-07,6.33554644416374e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-03-10,-0.015106113619882677,0.00022819466869680494,9.249155577193803e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-03-11,-0.007924073960442257,6.279094813055904e-05,8.017004832175018e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-14,0.0013046227386626086,1.702040490235525e-06,6.564716466622471e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-03-15,-0.014182884311087385,0.0002011542073816887,0.0002897176192572402,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-16,0.011855173804570462,0.0001405451459365737,4.983354507421865e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-03-17,-0.011496154475808318,0.0001321615677316476,0.0002929389264580219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-03-18,0.0033045123356538753,1.091980177648863e-05,0.00013659814349529676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-21,0.0007737236954579174,5.986483569130561e-07,7.664827568750814e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-03-22,0.0034315474935757706,1.1775518200666153e-05,8.14880437256328e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-23,0.010000730972810068,0.00010001461999052261,3.602202709697319e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-03-24,-0.0006004895696953838,3.605877233129472e-07,3.632002601659601e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-03-25,0.010498837261903482,0.000110225583851933,3.9806916363155466e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-28,0.002079902524764421,4.3259945125214125e-06,5.4465034856822955e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-03-29,-0.008727624318563443,7.617142624598e-05,9.35533038700708e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-30,-0.0007812170134462448,6.103000220978703e-07,8.346448767859331e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-03-31,-0.009402028510918647,8.839814012012712e-05,8.256357157125853e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-01,0.01333235478296757,0.00017775168405891826,4.134007372658387e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-06,0.01137600079455936,0.00012941339407781518,9.297998668771129e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
2011-04-07,0.0021799661502779344,4.752252416357597e-06,4.30322693666274e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-08,0.007323734732349152,5.36370904298173e-05,3.4617111249275285e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-11,-0.002402207087339292,5.770598890463125e-06,6.583691770834616e-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-04-12,-0.00045664216593443996,2.085220677092966e-07,9.889972165888515e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-13,0.009562358654932268,9.143870304555805e-05,8.686486494823679e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-04-14,-0.00254716994985138,6.488074753425881e-06,6.495830589912364e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-15,0.002589786403413896,6.706993615307484e-06,9.18593822946444e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-18,0.0022266400374242323,4.9579258562605865e-06,8.304755492666963e-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-04-19,-0.019249748595019156,0.000370552820971442,0.0001472753877299301,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-20,0.002663968755378221,7.096729529631388e-06,5.663157551170337e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-04-21,0.006506799053507706,4.2338433922728776e-05,5.060698092280297e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-22,-0.005350183951057019,2.86244683101481e-05,5.945884924757137e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-25,-0.015252652413922263,0.00023264340565992862,7.933956663841751e-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-04-26,-0.00879758652319218,7.739752863305267e-05,7.421842710744818e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-27,-0.004627940576937384,2.1417833983663526e-05,7.833429151665648e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-04-28,-0.013202886003123027,0.00017431619881146194,0.00010548982759720061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-29,0.008440091146975526,7.123513856925464e-05,6.864319801881207e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-03,0.007077737162830111,5.009436334610643e-05,6.966967466421363e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2011-05-04,-0.02282527635895093,0.0005209932408624842,0.0001311105971955964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-05-05,0.002223609505331403,4.944439232200167e-06,7.314038387214919e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-05-06,-0.0029670767144542864,8.803544229456843e-06,0.00022685346788929884,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-09,0.002987964951940647,8.927934554025673e-06,3.7931598397063474e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-05-10,0.006305665955375517,3.976142314078183e-05,4.665826609823063e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-11,-0.00249738181946757,6.236915952207151e-06,5.2194145506899703e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-05-12,-0.013737448686830689,0.00018871749642330622,0.00010706154561267071,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
