,lnR,lnR_2,szzsRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt
2011-06-28,0.00035233783037291744,1.2414194671189473e-07,5.17962310546439e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-29,-0.011195730392868697,0.00012534437902980388,6.945178156586878e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-30,0.012236793805930901,0.00014973912264886887,8.12668133158666e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-01,-0.0009830773137640136,9.66441004837469e-07,4.5092694036873024e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-04,0.019187334218339736,0.00036815379440627093,9.144727431581733e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-07-05,0.0012566678854861735,1.5792141744122903e-06,3.8383038705623886e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-06,-0.00208856423913506,4.362100580993812e-06,7.567088492776058e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-07,-0.005785113264584751,3.346753548407444e-05,9.265885103175862e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-08,0.0012542828136536954,1.573225376627031e-06,5.260624402511669e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-11,0.00175628287508367,3.0845295373121623e-06,4.176072719274255e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-07-12,-0.0173146769204795,0.00029979803686058543,0.0001361186248564657,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-13,0.01473668926577787,0.00021717001051609267,4.127346590699516e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-14,0.0053400817598285855,2.8516473201653964e-05,3.9987373761597886e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-15,0.0034543342510788833,1.193242511817671e-05,5.7384920402705865e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-18,-0.001235085595573615,1.5254364283934314e-06,2.6158238234009027e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-07-19,-0.007020390376085928,4.928588103263991e-05,7.011876754157502e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-20,-0.0009937066071099565,9.874528210139815e-07,6.359006051135785e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-21,-0.010183719632696153,0.00010370814555736108,3.6189204830099505e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-22,0.0017685680729311315,3.127833028591336e-06,3.4046164610890944e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-25,-0.03005756417527916,0.0009034571641510252,0.0001297173388412974,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-07-26,0.005296972271417566,2.805791524416657e-05,6.388469005016623e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-27,0.0075429942505813585,5.689676226430343e-05,0.00010868004466054563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-28,-0.005417638924514634,2.935081151641608e-05,0.0001277579540039356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-29,-0.0026053030849926273,6.787604164672101e-06,0.00016728568530629257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-01,0.0007599650500669242,5.775468773232226e-07,5.6965943692666255e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-02,-0.009111639726762988,8.302197851032549e-05,0.00012732176575012854,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-03,-0.0002889275804829339,8.347914676372223e-08,0.00010968239124985443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-04,0.0020714133814241364,4.290753396742975e-06,4.040585471151312e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-05,-0.021699905154145327,0.00047088588369890294,0.0007358200031567524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-08,-0.038662832259101165,0.0014948145982953938,0.0004194523930411364,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-09,-0.0002952768003945394,8.718838885123667e-08,0.0011978017775955325,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-10,0.009105434353696928,8.29089347694842e-05,0.0002504439185570858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-11,0.012603554610890022,0.00015884958882968713,0.000348621520620771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-12,0.004508498111902348,2.0326555225027038e-05,5.895956744335712e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-15,0.012872732111267382,0.0001657072320084544,5.400684078804347e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-16,-0.007107662183839736,5.0518861719585444e-05,5.504065082381488e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-17,-0.0026509648926094087,7.027614861847614e-06,6.14246686909228e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-18,-0.016195340233935873,0.00026228904529294205,6.706629145255736e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-19,-0.009860636688058477,9.723215589388486e-05,0.00025534121057505074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-22,-0.007324464685633636,5.364778293109424e-05,8.096814994438335e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-23,0.015052311048238565,0.00022657206789292476,7.272446477801874e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-24,-0.0050746805246166815,2.5752382426923838e-05,5.023566590254909e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-25,0.02877038496278672,0.0008277350509069443,0.00011140539073859908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-26,-0.001175717009955335,1.382310487498313e-06,6.950221575943153e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-29,-0.013790062843566098,0.0001901658332295023,0.00013638873093634743,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-30,-0.0038180037544321976,1.4577152668858358e-05,0.00010033651959679095,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-31,0.000290225725581017,8.423097178902778e-08,0.00011592125940573609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-09-01,-0.004410375144190404,1.9451408912492524e-05,7.44418700220264e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-02,-0.010920738660265883,0.00011926253288582588,6.933517349165789e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-05,-0.019789266523505766,0.000391615069538346,0.00016665155334389244,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2011-09-06,-0.0033196892322502336,1.1020336598718146e-05,8.231220032858615e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2011-09-07,0.018275835374461202,0.00033400615863440745,9.137191500194646e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-08,-0.0068382667945741105,4.676189275377488e-05,5.01014197647316e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-09,-0.0004763147577913074,2.268757484897918e-07,0.00012773283111723122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-13,-0.010645176512864118,0.00011331978299003387,0.00027799935142288723,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
2011-09-14,0.005456688220551342,2.9775446336303775e-05,0.0001383271029235251,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-15,-0.0023256002465199543,5.408416506613672e-06,5.212620466466156e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-16,0.0013254330659853153,1.7567728124072332e-06,7.863190559035437e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-19,-0.018108930030515502,0.0003279333468501062,0.00010965516995083763,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2011-09-20,0.004077335734346654,1.6624666690580172e-05,7.945389211400447e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2011-09-21,0.026291257072716512,0.000691230198463666,0.00021520265761931968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-22,-0.0282124110426345,0.0007959401368385651,0.00014595065378888417,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-23,-0.004059710888230761,1.6481252496019393e-05,0.00046593884165603387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-26,-0.01656613403536955,0.00027443679687782943,0.00013952630927102454,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2011-09-27,0.009097368054288957,8.276210551519724e-05,0.000129692765136961,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2011-09-28,-0.00956589161808008,9.150628244885474e-05,9.425133255189993e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-29,-0.011232712344628304,0.00012617382661716508,0.0001702324755262159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-30,-0.002591987207309465,6.718397682855921e-06,9.618517555875915e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-10-10,-0.006136489716674909,3.76565060428569e-05,5.510422903412698e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9
2011-10-11,0.0015890731046734885,2.52515333199664e-06,0.0006890401690214445,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2011-10-12,0.029983900847617484,0.0008990343100397565,0.0003132454491623316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2011-10-13,0.007734474497287813,5.982209574919557e-05,8.601178192383957e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2011-10-14,-0.0030450737211635825,9.272473967321027e-06,8.408819172908026e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2011-10-17,0.003705838888286017,1.3733241865932944e-05,7.917101096578113e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2011-10-18,-0.023599077456269768,0.00055691645678702,0.00012885160280624023,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2011-10-19,-0.0025091396334522287,6.295781700160785e-06,0.00010210585238391367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2011-10-20,-0.019600200858080896,0.0003841678736771151,0.00015384303728302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2011-10-21,-0.00606243551925445,3.6753124425117974e-05,9.643006730422422e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2011-10-24,0.022638525240116003,0.0005125028250473694,0.00016567172366440452,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2011-10-25,0.016460187049048614,0.0002709377576896677,0.0001527370323738012,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2011-10-26,0.007363043565351113,5.4214410545258427e-05,9.456721594490339e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2011-10-27,0.0033451985855892374,1.1190353577028234e-05,7.121076409982241e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2011-10-28,0.015398884529302492,0.00023712564474679163,0.00021656476257389225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2011-10-31,-0.002088367825932913,4.361280176391761e-06,5.6407819438802726e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2011-11-01,0.0007164454085701877,5.132940234613032e-07,0.00016088197251880703,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-02,0.013706740380160731,0.00018787473184912875,0.00023804631615978247,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-11-03,0.0015889239961284218,2.524679465472713e-06,0.00010143689457347729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-11-04,0.008023259696657625,6.43726961600106e-05,0.00011898386906511144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-11-07,-0.007342096735070136,5.390638446712755e-05,6.923349104384044e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2011-11-08,-0.002378714370589563,5.658282056849301e-06,7.758845976076226e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-09,0.008385027119573785,7.030867979598784e-05,0.00011157730729825479,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-11-10,-0.01813753710694055,0.00032897025230564533,0.00018602664303001606,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-11-11,0.0006241155542037191,3.8952022499901546e-07,5.648280104519289e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-11-14,0.019015311663616252,0.0003615820776644603,7.845923605649635e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2011-11-15,0.00041395875830207984,1.7136185357499976e-07,4.110804611077852e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-16,-0.025138613840678836,0.0006319499058307696,9.19879319761006e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-11-17,-0.001587422658476001,2.5199106966430145e-06,4.8281008007959686e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-11-18,-0.01905292645915413,0.0003630140066579355,0.00011103354037911435,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-11-21,-0.0005927530322411556,3.513561572310845e-07,5.020853408717724e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2011-11-22,-0.0010377495232498646,1.0769240730053213e-06,9.197141093056746e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-23,-0.007304995990896401,5.3362966427012495e-05,6.117239352995683e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-11-24,0.0010386806144078164,1.078857418746599e-06,0.0001231687547721606,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-11-25,-0.007254450082092134,5.262704599356658e-05,4.634407834726857e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-11-28,0.0011798648429204306,1.3920810475596524e-06,6.504987418024961e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2011-11-29,0.012244735171229593,0.000149933539413547,4.343171529883769e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-30,-0.033286769697607355,0.0011080090369015511,0.00015016368248300385,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-12-01,0.022646263392064547,0.0005128532456227629,0.0007257746664222196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2011-12-02,-0.011035759213696927,0.00012178798142269663,0.00010421627514549363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2011-12-05,-0.011689790294788338,0.00013665119713612763,0.00013365619512232185,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2011-12-06,-0.0031439344877099984,9.88432406301233e-06,8.203991225927655e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2011-12-07,0.0029300449092106717,8.585163169991373e-06,6.365980365291636e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2011-12-08,-0.0012482441487353668,1.5581134548520805e-06,0.0001270874686638633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2011-12-09,-0.00626469996762502,3.924646568436093e-05,0.00010248323427122198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2011-12-12,-0.010300048840854004,0.00010609100612397791,4.831809477420601e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2011-12-13,-0.018922909454027526,0.0003580765022053243,7.860770224543e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2011-12-14,-0.008963421462206966,8.034292430915248e-05,7.28128774273704e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2011-12-15,-0.021604588642895273,0.0004667582504287194,0.00020905391770653918,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2011-12-16,0.019949659913255147,0.0003979889306545393,0.00015538176125369223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2011-12-19,-0.0029731682969718065,8.839729722118233e-06,0.0003483504684141891,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2011-12-20,-0.0010396546847575294,1.0808818635382779e-06,0.00010632700364001574,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2011-12-21,-0.011246572542110478,0.00012648539394495334,0.00013283703155670288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2011-12-22,-0.002216362277895456,4.9122617468779356e-06,0.00027958671316205704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2011-12-23,0.008420299798369335,7.090144869441866e-05,0.0001072300304523897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2011-12-26,-0.006677774039308915,4.45926661200681e-05,0.00010312573273191632,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2011-12-27,-0.010974982271220846,0.00012045023585361187,9.702102130542233e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2011-12-28,0.0017563697115416943,3.0848345636210545e-06,0.00011531236184658823,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2011-12-29,0.0016336780674652829,2.6689040281171012e-06,6.795707758656863e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2011-12-30,0.011825488860266908,0.00013984218678429674,5.993812142267368e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2012-01-04,-0.013746303201676469,0.00018896085171242073,7.942748952000007e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
2012-01-05,-0.009698439228801092,9.405972347474793e-05,0.00011998432868673403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-06,0.006931164219442287,4.804103743687701e-05,0.000103719231139292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-09,0.028478088604999563,0.0008110015305942059,0.00018428250366240366,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2012-01-10,0.02653473746043833,0.0007040922920943892,0.00010038647342457279,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-01-11,-0.00425184614381191,1.8078195630648212e-05,0.00010913550266059744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-12,-0.000455278958507499,2.07278930059673e-07,0.00012869966976039964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-13,-0.013466026710872825,0.0001813338753779404,0.00012778638940056844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-16,-0.01725001561510453,0.0002975630387213501,0.0001569323890102497,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2012-01-17,0.04093438091011148,0.0016756235404940991,0.0002242153629669282,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-01-18,-0.014017176726610181,0.0001964812433850221,0.00019110494679427877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-19,0.013015533573867089,0.00016940411421246138,0.00019137320308187694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-20,0.009985797551532727,9.9716152740197e-05,6.749119579480712e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-30,-0.014804286575748726,0.00021916690101689396,0.0001220883399039854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
2012-01-31,0.003308252144332613,1.0944532250481331e-05,7.289288385391954e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-01,-0.010757247937134728,0.00011571838318098937,0.00010789283423488483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-02,0.01941974771543009,0.00037712660133095224,0.00010023983627760225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-02-03,0.007688665887745749,5.911558313338513e-05,6.894454226126564e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-02-06,0.0003136301948183373,9.836389910178822e-08,6.845886684318884e-05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2012-02-07,-0.016973661888750158,0.0002881051979136096,0.00012003752755835941,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-08,0.023981671050073317,0.0005751205463539246,0.00012952239594947178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-09,0.0008767076720346267,7.686163422043747e-07,9.91819852460276e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-02-10,0.0010175325290848747,1.0353724477458614e-06,8.942378308885495e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-02-13,-5.357329636090924e-05,2.870098082973811e-09,0.00018197908299453572,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2012-02-14,-0.003016635930595868,9.100092337761998e-06,9.671077233715747e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-15,0.009309682299678101,8.667018452093974e-05,7.251667794202004e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-16,-0.004167200194534537,1.7365557461328686e-05,6.641187308504745e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-02-17,0.0001361888878337325,1.8547413169388974e-08,7.831446146456014e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-02-20,0.0027181976998011947,7.388598735204506e-06,9.340441748133167e-05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2012-02-21,0.007516536348952663,5.649831868512662e-05,6.483183996859124e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-22,0.009261057321940491,8.576718272026758e-05,6.97599514779623e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-23,0.0024794632265967564,6.147737892045599e-06,4.245088529654103e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-02-24,0.012403900529889711,0.00015385674835539825,7.136148637533772e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-02-27,0.0030405093527559046,9.24469712419613e-06,0.0001070633516401957,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2012-02-28,0.0019596186158983286,3.840105119775281e-06,7.051104421896398e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-29,-0.009577266943599838,9.172404210897018e-05,8.771701140270501e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-03-01,-0.0009772171596207357,9.549533770572185e-07,4.471886224838709e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-03-02,0.014151805058195244,0.00020027358640516048,4.658017470862334e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-03-05,-0.006397076666877943,4.0922589881914215e-05,3.777371210916846e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2012-03-06,-0.014234563162157876,0.00020262278841746203,6.768466757227461e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-03-07,-0.006514163122759875,4.243432118992469e-05,7.793517404361183e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-03-08,0.010584368614718898,0.00011202885897224643,6.067601691107921e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-03-09,0.00789593993772808,6.234586750020932e-05,4.301559425255025e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-03-12,-0.0018886738761256794,3.567089010359598e-06,3.577154275168043e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2012-03-13,0.008561688431971248,7.330250880615029e-05,4.2286368832189835e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-03-14,-0.026642659834887894,0.0007098313230775486,0.0002422248039681964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-03-15,-0.007326784233132599,5.368176719888045e-05,0.00012355804986090085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-03-16,0.012959032544876514,0.00016793652449916867,0.00010301487883253749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-03-19,0.002262966913237463,5.121019250407491e-06,8.393786512994923e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
