,lnR,lnR_2,SZCZRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt
2011-03-25,0.013270720161308702,0.00017611201359976527,8.105187780833118e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-28,-0.005155721551151515,2.6581464713008185e-05,0.00013997826158761297,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-03-29,-0.015490313402873213,0.0002399498093192335,0.00018932494869430017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-30,-0.001293825024134776,1.6739831930773537e-06,0.00018976784347658602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-03-31,-0.007795356948534504,6.076758995506518e-05,0.00013072449254595775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-01,0.010807981191184979,0.00011681245742900828,6.874617767508781e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-06,0.0032588497673984307,1.0620101806472806e-05,0.00010983368183767358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
2011-04-07,0.011687693578585012,0.00013660218118689732,7.49913087514726e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-08,0.01122992744213036,0.00012611127035551254,6.364877999021732e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-11,-0.008565578304800425,7.336913169566773e-05,0.00012303857115527586,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-04-12,-0.0017673572796823578,3.123551754046224e-06,0.00012283414954290806,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-13,0.015371603097644737,0.00023628618179152128,0.00011899165608016148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-04-14,-0.008443214580911018,7.128787245930842e-05,9.458073185852928e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-15,-0.0020170537546135847,4.068505849000759e-06,0.000143639310862502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-18,0.0027407799711784975,7.511874850413206e-06,0.0001275210675812481,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-04-19,-0.015665864543532138,0.0002454193118962974,0.0002935537596597433,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-20,-0.0035529991155094365,1.2623802714810838e-05,6.354121728979868e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-04-21,0.003514714862584256,1.2353220565270667e-05,5.248504661557942e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-22,-0.007082822131172506,5.016636934182704e-05,7.101745902156695e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-04-25,-0.01589560677351365,0.000252670314698173,0.00015606107194788874,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-04-26,-0.004770310706598835,2.2755864237491475e-05,0.00011482475823261296,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-27,-0.007223853564246596,5.2184060317678255e-05,0.00013034324519432095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-04-28,-0.01710780230661868,0.00029267689976234743,0.00012818601411874415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-04-29,0.013387691318316186,0.00017923027883451857,0.00010668133102706537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-03,0.008931897749123507,7.977879740079758e-05,8.183122328957849e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2011-05-04,-0.02883019281152066,0.0008311800175494576,0.00018664886448491535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-05-05,0.0012905899433892642,1.6656224019775042e-06,9.932502669851103e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-05-06,-0.0015222577195785902,2.3172685648166098e-06,0.00030047492315465944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-09,0.0047455879508255805,2.252060499902093e-05,7.339360919375751e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-05-10,0.007553004232615734,5.70478729379112e-05,6.430387448817615e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-11,-0.0011728304393265887,1.3755312394109992e-06,6.458092759968925e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-05-12,-0.01074473151048494,0.00011544925523240797,0.00015791557290656662,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-05-13,0.006966692206425762,4.853480029907345e-05,0.00011520416007054437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-16,-0.008705001291474446,7.577704748457177e-05,6.180685755969524e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-05-17,0.006390000525243522,4.0832106712612486e-05,0.0001746917435832097,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-18,0.008390642277831262,7.040287783452939e-05,5.878220205152457e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-05-19,-0.005951683663196761,3.542253842676321e-05,9.16864815309523e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-05-20,0.00023964665309605948,5.743051834014307e-08,8.745556884184157e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-23,-0.035048249889813476,0.0012283798203388103,0.00016386420361554367,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-05-24,0.0006587743953065939,4.339837039115684e-07,8.315447752374178e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-05-25,-0.011513591147652491,0.0001325627811153018,0.00012828027992076098,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-05-26,-0.007320137710168595,5.3584416095832324e-05,0.00016078543993113537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-05-27,-0.0032999482850790685,1.0889658684196284e-05,0.0001377705390260782,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-05-30,-0.0012629884385333412,1.5951397958688873e-06,0.0001775315243838198,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-05-31,0.016154885938693297,0.0002609803396921904,0.00017653006545820512,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01,0.002969062528201505,8.815332296370312e-06,6.905207461994644e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-02,-0.01666013723054327,0.000277560172540534,0.00028684889909870166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-06-03,0.011739774370855827,0.0001378223022786033,7.108781659865877e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-07,0.00845535634464234,7.149305091488346e-05,7.404720917735545e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2011-06-08,0.001688681734684394,2.8516460010566943e-06,0.00014352774965865192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-09,-0.02130326681134953,0.0004538291768355464,8.630181271808701e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-06-10,0.006939695517802491,4.8159373879807984e-05,0.00012185509326604321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-13,-0.006177296634275464,3.8158993707830976e-05,0.0001740724429675255,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-06-14,0.018066356979590026,0.00032639325451398125,8.295406207940167e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-15,-0.009942430294914928,9.885192016924215e-05,7.325754892381385e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-16,-0.015615651647783224,0.00024384857638491494,0.00018784631219213586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-06-17,-0.002348859112938584,5.517139132434631e-06,0.00010664999485723482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-20,-0.007079597902810875,5.0120706465484136e-05,0.00012876091299806117,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-06-21,0.015877978192488484,0.00025211019148113986,0.00010106055879506283,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-22,0.0029211898673668912,8.533350241206996e-06,6.60499571333701e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-23,0.019869712241423088,0.0003948054645569585,9.979670295786427e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-06-24,0.018574368770313043,0.0003450071752155805,0.00013474549150640664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-27,0.0025154064446901714,6.327269581988848e-06,0.00012584977118596568,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-06-28,0.0017278007975658483,2.985295596069181e-06,7.930183641098343e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-29,-0.01117602399717299,0.00012490351238538655,8.746732747321847e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-30,0.01646132022346869,0.00027097506349957925,0.0001711602923561977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-01,0.0055294275095079115,3.057456858290286e-05,9.301128389334719e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-04,0.02137311284660548,0.0004568099527537322,0.00017180676638646654,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-07-05,-6.414394482234798e-05,4.114445657372422e-09,6.338365035941305e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-06,-0.001181530778627149,1.3960149808432768e-06,0.00010731444802538952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-07,-0.002639392211996494,6.966391248747746e-06,0.0001528117429328069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-08,0.0009205853488456484,8.474773845092641e-07,8.95161371496402e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-11,0.0027551545721848925,7.590876716631318e-06,6.930699436549572e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-07-12,-0.013792076008559917,0.00019022136062589405,0.00020596592803319831,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-13,0.01705000162615633,0.0002907025554519335,7.556444693908719e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-14,-0.0030758472199234888,9.460836120311055e-06,6.461125592714494e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-15,0.005299645457194302,2.80862419719602e-05,9.090423196886868e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-18,-0.0013110120231267786,1.718752524782969e-06,4.402005490328106e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-07-19,-0.00877192364679047,7.69466444651218e-05,0.00010260995826878067,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-20,0.001011081579667561,1.0222859607430504e-06,7.522214130814058e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-21,-0.007498032831854573,5.6220496347569105e-05,7.616004475626165e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-22,0.004145150151130039,1.7182269775413386e-05,4.972182848997895e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-25,-0.031768947780214774,0.0010092660430620131,0.00021628993541954083,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-07-26,0.0035277945532836696,1.2445334410177926e-05,6.566758836848437e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-27,0.008980473275878254,8.06489002587635e-05,0.00015036348255765568,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-28,-0.002556649526843202,6.536456803107569e-06,0.00012846644093857153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-29,-0.007932639354404358,6.292676712704479e-05,0.00020645348597201813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-01,0.0009992980404991414,9.985965737454235e-07,8.245628608455599e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-02,-0.0058805762638272085,3.458117719468797e-05,0.0001729225724769928,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-03,-0.000811003091225615,6.577260139775032e-07,0.00017849513102121707,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-04,0.0010097757961293752,1.0196471584487135e-06,6.985264362082244e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-05,-0.019686645084837195,0.0003875639946963445,0.0008242061966875988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-08,-0.03382006712717356,0.0011437969404865256,0.0005968086422049726,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-09,0.0002169906132891697,4.7084926255609983e-08,0.0013098350622248313,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-10,0.011816785084796777,0.00013963640974027557,0.00034145443108599214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-11,0.015419243314271469,0.0002377530643847054,0.00031523150737592515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-12,0.002044437397451304,4.179724272097462e-06,8.344865635637582e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-15,0.009945155702114405,9.890612193929867e-05,6.503457766136414e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-16,-0.00873383501647318,7.627987409497306e-05,6.0533949784282e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-17,-0.005771154265707068,3.330622155858889e-05,0.00010305372520002012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-18,-0.01600246763673141,0.00025607897046463614,8.22496613575341e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-19,-0.009916310528531369,9.833321449826208e-05,0.00023860018802734424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-22,-0.016855272539434196,0.0002841002123786045,0.0001380428003516072,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-23,0.011699960495786144,0.00013688907560295633,8.747163442245182e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-24,-0.000397378021986583,1.5790929235796924e-07,9.782194732659526e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-25,0.031527164579248534,0.0009939621064070235,0.00015406054966579546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-26,-0.0026554916870189516,7.051636099826758e-06,9.056094979602068e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-29,-0.017069578007568253,0.0002913704933564578,0.00014560306257131546,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-30,-0.002458882721178668,6.046104236511011e-06,0.00015324794817948208,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-31,0.004663552223934886,2.174871934536802e-05,0.00018346813444793992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-09-01,-0.003922319173724986,1.538458770057066e-05,9.229129774285487e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-02,-0.011033115141900751,0.00012172962973443963,9.404309281188195e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-05,-0.024650178285730462,0.0006076312895182975,0.00019414347646953947,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2011-09-06,-0.016239467558882836,0.0002637203065960081,0.00014549342564113563,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2011-09-07,0.021363834375325297,0.00045641341921633083,0.000141565917775158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-08,-0.007096661859170794,5.036260954340947e-05,7.521507932273128e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-09,-0.0037498027394242683,1.4061020584593747e-05,0.00020623748039263036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-13,-0.010808270663559938,0.00011681871473677038,0.0003204324048421143,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
2011-09-14,0.004361952460111951,1.90266292642767e-05,0.0001957750514836859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-15,0.0023642373692869256,5.589618338332763e-06,6.755286923089323e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-16,0.0027807856622050764,7.732768899125325e-06,0.00011727282470754764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-19,-0.020487762098452933,0.00041974839580280455,0.0001611126183634979,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2011-09-20,0.002031596255838153,4.1273833467356015e-06,0.00010723419041270575,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2011-09-21,0.028846803448425717,0.0008321380691921059,0.0002400875068486188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-22,-0.03061195932270877,0.0009370920535751765,0.00020905947728928851,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-23,-0.011516594539219938,0.0001326319497807905,0.0007425735974423953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-26,-0.020120993933453235,0.0004048543968700619,0.00021161921504806363,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2011-09-27,0.011569385902879148,0.00013385069016973874,0.00022354697630826503,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2011-09-28,-0.007563371386781981,5.7204586734392384e-05,0.00016582909830100757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-29,-0.007941823053958075,6.307255342037997e-05,0.00029741001705899887,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-30,0.00043070449420667956,1.8550636132983167e-07,0.00012623147231404424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-10-10,-0.01188378591385053,0.0001412243676462323,8.783308083677893e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9
2011-10-11,-0.010404607195754423,0.00010825585089794471,0.0007494757036621421,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2011-10-12,0.03518511508027444,0.001237992323212156,0.0004460480423927501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2011-10-13,0.005348167747122545,2.8602898251361843e-05,0.00011251106425126276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2011-10-14,-0.004166238302131475,1.7357541590147356e-05,0.00011700523529214115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2011-10-17,0.007181101653168653,5.1568220953141564e-05,0.0001103820491711795,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2011-10-18,-0.027634955521689264,0.0007636907666857439,0.0001467206931507437,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2011-10-19,-0.011920564582229787,0.00014209985995911121,0.00020424714423526716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2011-10-20,-0.03110555314248309,0.0009675554362998396,0.0003230031040505443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2011-10-21,-0.010159604590453952,0.00010321756543437301,0.00016574622555398132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2011-10-24,0.026499866554798857,0.0007022429274221471,0.0002594101786977881,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2011-10-25,0.024382710010437236,0.0005945165474530763,0.0002879358499454955,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2011-10-26,0.010950661567486364,0.00011991698876562291,0.0001568409616808376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2011-10-27,0.0007306543130631837,5.338557251978329e-07,9.564188702653171e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2011-10-28,0.022859677570361114,0.000522564858620871,0.00044020959437345925,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2011-10-31,-0.007706293523868979,5.938695987602497e-05,9.66783366603901e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2011-11-01,-0.0037481020203991022,1.4048268755319833e-05,0.00021663110555830966,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-02,0.0133233176945744,0.00017751079439055927,0.00031681361733622277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-11-03,0.003995691793079459,1.596555290528254e-05,0.0001942218642393473,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-11-04,0.007069284381058694,4.99747816602804e-05,0.00022540040252889471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-11-07,-0.010128990874139987,0.00010259645612841114,7.689467860602454e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2011-11-08,-0.004784807254045731,2.2894380458368648e-05,0.00011279160029447544,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-09,0.008010537292546971,6.416870771528576e-05,0.0001821392208993199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-11-10,-0.014057469757164043,0.0001976124559735817,0.0002612095091642714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-11-11,-0.005610431433968444,3.147694087526121e-05,6.468119787044179e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-11-14,0.021529823971238926,0.0004635333202325343,0.00011593501381066556,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2011-11-15,-0.00590580067092894,3.487848156474472e-05,5.209850611687604e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-16,-0.025811323934918917,0.0006662244432733182,0.00010054191952862607,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-11-17,-0.0009867828945306911,9.737404809383691e-07,6.0236821686609105e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-11-18,-0.027351913142833695,0.0007481271525731187,0.00018096446807093776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-11-21,0.000859964833825444,7.395395154164235e-07,5.0472890968003965e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2011-11-22,-0.0005571728621625027,3.104415983303553e-07,0.00012810757333076838,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-23,-0.007093764902135646,5.0321500486771555e-05,9.090588852199766e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-11-24,0.000946092335594173,8.950907074700374e-07,0.00017739216301486716,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-11-25,-0.008109453463655214,6.576323547918955e-05,6.55694095751742e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-11-28,-0.00015669461591905076,2.4553202658018835e-08,0.0001234096624946326,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2011-11-29,0.012890254402735835,0.00016615865856725056,8.074095968525923e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-30,-0.032434262778439304,0.0010519814019808533,0.00017983283636202512,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-12-01,0.022893780595934388,0.0005241251899747819,0.0010946894481954456,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2011-12-02,-0.011115543583944287,0.000123555309166565,0.0001236966285128224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2011-12-05,-0.022909467640690906,0.0005248437075798637,0.00019181711378415896,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2011-12-06,8.970935635055355e-05,8.047768616830602e-09,0.0001009193466875052,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2011-12-07,0.0020114431735880345,4.045903640573904e-06,6.854145669928735e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2011-12-08,-0.002682058884335703,7.193439859044076e-06,0.00018403869950792254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2011-12-09,-0.0105191821786903,0.00011065319370847562,0.00013932996631331988,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2011-12-12,-0.011029385727141516,0.000121647349518073,8.898792055959906e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2011-12-13,-0.019971845195506432,0.00039887460051327335,8.680010284604187e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
