,lnR,lnR_2,SZCZRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt
2008-09-25,0.04058428547855897,0.0016470842278051723,0.0007744720178592312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2008-09-26,0.02442926204911089,0.0005967888442641295,0.0005294879911086702,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2008-10-06,-0.0462909318220639,0.002142850368954968,0.0014391452783514677,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9
2008-10-07,-0.005006052708624864,2.506056372153034e-05,0.002294767632864627,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2008-10-08,-0.03641468115061386,0.0013260290033008722,0.0011966449120527109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2008-10-09,-0.024303417228990654,0.0005906560890063997,0.0007290595818449237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2008-10-10,-0.05675323781518671,0.0032209300025071385,0.002093453922229686,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2008-10-13,0.02874950839234991,0.0008265342328017979,0.0016474982900570847,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2008-10-14,-0.015099139264473038,0.0002279840065279514,0.001324092735559796,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2008-10-15,-0.010366987112030657,0.00010747442178100973,0.000435723900619375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2008-10-16,-0.038148540003676956,0.001455311104412141,0.002254109617814986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2008-10-17,0.006940841871005077,4.817528587829726e-05,0.00041906063701952715,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2008-10-20,0.03431540099787611,0.0011775467456450368,0.0005781400350479869,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2008-10-21,-0.005789889046889485,3.3522815175290824e-05,0.000496882600185844,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2008-10-22,-0.01754966993592255,0.00030799091485982387,0.0006562433785790118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2008-10-23,0.0075012154149085575,5.6268232700861764e-05,0.0006248748643299519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2008-10-24,-0.0266527367993028,0.0007103683788929097,0.00031220903851227294,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2008-10-27,-0.07135168834251715,0.005091063429327697,0.0009489987041463118,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2008-10-28,0.026891512259672012,0.0007231534316120902,0.0025556243279681794,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2008-10-29,-0.015817551476192904,0.0002501949347020123,0.0008484162405148141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2008-10-30,0.018959719240376316,0.00035947095367389585,0.000709050583473169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2008-10-31,-0.011972235921080099,0.00014333443295000065,0.00021839628060528165,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2008-11-03,-0.002457064779440188,6.037167330365459e-06,0.00038921479047042585,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2008-11-04,-0.02717978028247714,0.0007387404562037331,0.0003630675162906421,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2008-11-05,0.034156246420820935,0.001166649169559843,0.0006218540993171102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2008-11-06,-0.025070510974734006,0.0006285305205342582,0.0007129776042010072,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2008-11-07,0.00567388535006863,3.219297496572342e-05,0.0006536547891226817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008-11-10,0.06298597902777026,0.003967233554086715,0.0009851166716133718,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2008-11-11,-0.004473753442828965,2.0014469867224015e-05,0.0005860942212766373,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2008-11-12,0.0027667652410645616,7.654989899163041e-06,0.0004898257364888541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2008-11-13,0.0396439936893227,0.0015716462356390579,0.0009563653744903865,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2008-11-14,0.045519219738253014,0.002071999365579363,0.0008981324172296382,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008-11-17,0.01824286055689761,0.00033280196129841064,0.0006604507101390373,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2008-11-18,-0.07493832935087497,0.005615753205900209,0.001352775603381373,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2008-11-19,0.05962343004723891,0.003554953410597992,0.001391372668896912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2008-11-20,0.0025252746329123,6.377011971630351e-06,0.0015620193225007338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2008-11-21,0.002165842892317471,4.690875434202109e-06,0.003671527179298172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008-11-24,-0.03721305965336441,0.0013848118087648582,0.0006165687352525655,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2008-11-25,0.003521372294880365,1.2400062839151009e-05,0.0007043074448947754,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2008-11-26,0.006890981412933428,4.7485624833393986e-05,0.00037148379744149037,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2008-11-27,0.022603482847708634,0.0005109174368466584,0.00253157000255488,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2008-11-28,-0.003707164100985594,1.3743065671636325e-05,0.0005072976811775367,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008-12-01,0.015714259982392065,0.0002469379667942087,0.0004164029485878625,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2008-12-02,0.004696250015651771,2.2054764209509255e-05,0.0006756134834132429,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2008-12-03,0.03545390146048,0.0012569791287694258,0.00035815451048158513,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2008-12-04,0.01268151344572388,0.00016082078327407556,0.0008003552187565858,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2008-12-05,0.020572436447125142,0.00042322514137100296,0.0005741007067479854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2008-12-08,0.03369898919782699,0.0011356218729552602,0.0004837124217801831,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2008-12-09,-0.022518651783315136,0.0005070896781382019,0.0005491022890445136,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2008-12-10,0.01741308050607593,0.0003032153727110815,0.00054542579090283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2008-12-11,-0.01734515716704621,0.0003008544771495345,0.00045736626241922514,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2008-12-12,-0.03719486189943488,0.0013834577517180327,0.0007233333483327676,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2008-12-15,0.0012272680457670049,1.506186856160763e-06,0.0006816572049231687,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2008-12-16,0.02075084177363351,0.00043059743431437354,0.0005276709874424075,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2008-12-17,0.005028492716419919,2.5285738999088173e-05,0.0003628098472841438,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2008-12-18,0.01708961855812774,0.00029205506246230404,0.0002537517401317006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2008-12-19,0.003549861316022529,1.2601515362993202e-05,0.0002561321560344401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2008-12-22,-0.01950794695165392,0.0003805599942685435,0.00034297454513472297,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2008-12-23,-0.048045354482306735,0.002308356087330512,0.00045028545837198883,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2008-12-24,-0.015554166858469998,0.00024193210666112642,0.0007414557755266992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2008-12-25,-0.008885921494847793,7.895960081259802e-05,0.0003844437510935268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2008-12-26,-0.011978534972925559,0.0001434853000976007,0.0003376916754432953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2008-12-29,-0.007643711719692803,5.8426328853769105e-05,0.0006461594889575164,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2008-12-30,-0.014387866127183457,0.0002070106916937531,0.0001560587530291795,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2008-12-31,-0.0111396181084924,0.00012409109160305178,0.00019106547344011033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2009-01-05,0.0227701240139897,0.0005184785476124704,0.00024176253674324687,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2009-01-06,0.02389650143051192,0.0005710427806184581,0.00027668481305943014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-01-07,-0.010283232002898046,0.00010574486042542657,0.0003147980016316727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-01-08,-0.016314778632573024,0.0002661720018298613,0.0006391061128073063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-01-09,0.015431224725164228,0.0002381226965185198,0.00021309831969478863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-12,4.464355468414283e-06,1.993046974836051e-11,0.00018167484726587567,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-01-13,-0.02854378311355177,0.0008147475544334831,0.0004318189308292791,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-01-14,0.042135700174197765,0.0017754172291698895,0.00021180829438107091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-01-15,-0.001960266306904046,3.8426439939832275e-06,0.00042341421397932097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-01-16,0.017345129114866964,0.00030085350401140565,0.00035584321606516516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-01-19,0.009368366663562,8.77662939429398e-05,0.0005172378574440194,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-01-20,0.005415956851116732,2.933258861315827e-05,0.00022184411008307605,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-01-21,-0.007104434612621446,5.047299116501364e-05,0.0004280539367456633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-01-22,0.011421001370612416,0.00013043927230753068,0.00019140716073900432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-01-23,-0.005067506358319207,2.567962069160559e-05,0.00012501534983802036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-02,0.010263263844430881,0.00010533458474040215,0.00012289739192379053,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
2009-02-03,0.024914170186590923,0.000620715876086416,0.00018163018793543033,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-02-04,0.0286535374584318,0.0008210252088817542,0.0002831400254065929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-02-05,-0.00862402556722408,7.437381698413463e-05,0.0006654706273101943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-02-06,0.047222793438020716,0.0022299922200899724,0.0004662332866983045,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-09,0.03982848786444393,0.0015863084455681573,0.0009513076993859849,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-02-10,0.02175433197768406,0.0004732509597952873,0.0011384769792563043,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-02-11,0.002857184495937304,8.163503243824504e-06,0.0013541580531584421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-02-12,0.003563344592123485,1.2697424682215688e-05,0.0007966734407347961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-02-13,0.03658163737392073,0.0013382161929570337,0.0006549158742968186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-16,0.016355734406708677,0.00026751004798279405,0.0006160510616193968,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-02-17,-0.03596910538439957,0.001293776542154042,0.0010639833562724374,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-02-18,-0.04566133299833375,0.0020849573311847226,0.0009773209202847042,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-02-19,0.016002894064236273,0.00025609261843116855,0.0008735690205396043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-02-20,0.02522963039121251,0.0006365342496771939,0.0003732008897759132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-23,0.03544440428940554,0.0012563057954308298,0.00028610106573386424,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-02-24,-0.03791071075878527,0.0014372219902362773,0.000991121121080492,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-02-25,-0.019389385103130152,0.00037594825467748545,0.0017462508560489205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-02-26,-0.05791540106707771,0.003354193680760466,0.0015021877390650838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-02-27,-0.022057137120834014,0.0004865172979672738,0.0012256570627393365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-03-02,0.020103546488298818,0.0004041525814071917,0.0006265760041028779,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-03-03,-0.008681452397871325,7.536761573650578e-05,0.0009894894696133804,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-03-04,0.06685395900844959,0.004469451835103459,0.0006485008155153185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-03-05,0.0017717098229628192,3.138955696782944e-06,0.0011892052654744801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-03-06,0.0009228622479753312,8.516747287380818e-07,0.0008430504896826659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-03-09,-0.037430535012594746,0.0014010449513290812,0.0008753505560152166,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-03-10,0.012363483700848832,0.00015285572922115473,0.0006633196572437994,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-03-11,-0.013029382112382137,0.00016976479823046362,0.0009691869020708705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-03-12,-0.0010078728313036578,1.0158076440800515e-06,0.0004889813292029632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-03-13,-0.007308412118009144,5.341288768666291e-05,0.00032420358890297425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-03-16,0.018486628560966167,0.00034175543555113,0.00029540039556264506,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-03-17,0.04475124861070867,0.0020026742522174547,0.0003015228907566881,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-03-18,0.009028391583489892,8.151185458483112e-05,0.0004005846655722705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-03-19,0.018318169247361737,0.0003355553245749893,0.00037588222520884194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-03-20,0.0028998316786505995,8.409023764505555e-06,0.0005274782345158313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-03-23,0.027177451742245395,0.0007386138832020773,0.00028192948151243,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-03-24,0.007745298265364298,5.99896452194552e-05,0.0005717040372637424,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-03-25,-0.022426437136532584,0.0005029450826388478,0.0003787303193221948,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-03-26,0.02566301605907917,0.0006585903932485553,0.0005087623254943991,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-03-27,0.001143618832374571,1.3078640337617773e-06,0.00040741871120251273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-03-30,-0.009352987575740102,8.74783765919487e-05,0.00035382006437895537,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-03-31,0.007995629542225657,6.393009177651168e-05,0.00047030260105731663,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-04-01,0.01919348630859652,0.00036838991667828205,0.00035620571051671475,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-04-02,0.015702825727949232,0.0002465787358423443,0.0002742532103171774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-04-03,-0.006067232470872597,3.681130985561079e-05,0.00046086866810459136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-04-07,-0.0013422152460034198,1.8015417666040208e-06,0.00028710530581181154,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2009-04-08,-0.036993102946963674,0.0013684896656446525,0.00043095627884170377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-04-09,0.014875927516881049,0.00022129321948749877,0.0002972784388988567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-04-10,0.034301826950542846,0.0011766153321449875,0.00023637680936434155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-04-13,0.020583997078603034,0.0004237009357319382,0.00044985034891016504,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-04-14,0.014401346202385312,0.00020739877244095784,0.0002397765679733101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-04-15,0.004782833828990363,2.2875499435734614e-05,0.0005118466582704112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-04-16,-0.0013603666237642642,1.850597351051783e-06,0.0004161075167425232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-04-17,-0.013612479276289946,0.00018529959204742326,0.0004923785073456024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-04-20,0.022049340395104977,0.0004861734118592081,0.00015588284111523596,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-04-21,-0.015718730145840354,0.0002470784773977503,0.00043488895047963974,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-04-22,-0.041490378141983086,0.001721451478364748,0.0008990289370255575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-04-23,0.01201094293407401,0.00014426275016558236,0.0006129750517629549,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-04-24,-0.0048875554833625046,2.3888198602946885e-05,0.00028880062750629495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-04-27,-0.025328818447531987,0.0006415490439480367,0.00043235065781332255,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-04-28,0.0024281732677469137,5.896025418200725e-06,0.00030795594059975314,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-04-29,0.030175092569713513,0.0009105362115907797,0.0001957028431709103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-04-30,0.012635104629243443,0.0001596458689919291,0.000344303353608317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-05-04,0.040944396663304516,0.001676443618122022,0.0002036347879110453,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2009-05-05,0.004851003190674774,2.353223195593684e-05,0.00029443613649347464,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-05-06,0.020029649231831925,0.00040118684835022524,0.0002211986261085352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-05-07,-0.003961894825016188,1.569661060449005e-05,0.0005767892422815924,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-05-08,0.007305374496265671,5.33684965306889e-05,0.0004686599933688004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-05-11,-0.031348303133571065,0.0009827161093542616,0.000472349021620493,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-05-12,0.03096425837143002,0.000958785296492674,0.0004617477793138745,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-05-13,0.01125563326928436,0.00012668928029262093,0.00029579717829654337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-05-14,-0.0041097041662983,1.688966833448961e-05,0.00034561836686228107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-05-15,0.00205404308339574,4.219092988445879e-06,0.0002177318364338578,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-05-18,0.003964591075380497,1.5717982394986685e-05,0.0003119841728382201,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-05-19,0.010639301068056994,0.0001131947272167587,0.00020840777915662366,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-05-20,-0.005311287643920082,2.8209776436458134e-05,0.00022539523344013835,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-05-21,-0.025421820238539894,0.0006462689442406365,0.0003564594231049184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-05-22,-0.0035904226021461483,1.289113446200192e-05,0.00025788434312004046,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-05-25,0.010815324933316717,0.00011697125341322224,0.0005953543750059924,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-05-26,-0.01582455912739178,0.0002504166715763185,0.00021620517053852725,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-05-27,0.010483356242072972,0.00010990075809821035,0.00019961972996813016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-06-01,0.02855966042899638,0.0008156542038195817,0.00029829398488301915,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2009-06-02,0.00602613459599155,3.631429816900624e-05,0.0001957329008583124,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-06-03,0.02151178597577008,0.00046275693586733836,0.00012575364539628897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-06-04,0.0019966406008666837,3.986573689029272e-06,0.0003740397215193217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-06-05,-0.006225012310173028,3.875077826180574e-05,0.00020822511854428355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-06-08,-0.005203298005886481,2.7074310138062227e-05,0.0002591040249959738,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-06-09,0.012021591171841095,0.00014451865430288775,0.0003406286960971339,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-06-10,0.007481194012756376,5.5968263856501843e-05,0.00015185245969301457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-06-11,-0.01122933272909954,0.0001260979135408261,0.00018077053745828124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-06-12,-0.016564614398182798,0.00027438645016048484,0.00021053985402820326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-06-15,0.022997206155189076,0.0005288714909442663,0.0002741082559570106,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-06-16,0.002618919282884491,6.858738210264216e-06,0.0002637830158284581,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-06-17,0.02228258266455363,0.000496513490202666,0.00027336056758368285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-06-18,0.010016251640484697,0.00010032529692551237,0.000153365638666663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-06-19,0.00809688480639359,6.555954356800735e-05,0.00016369462874505397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-06-22,-0.004598590549365511,2.1147035040713792e-05,0.00021487397232014137,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2009-06-23,-0.005829817684197991,3.3986774230987626e-05,0.00044301582677296715,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-06-24,0.022747378657719253,0.0005174432357976614,0.0001344860733823399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-06-25,0.0003724604216017724,1.3872676565977005e-07,0.0001842486125453252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009-06-26,0.002393960540755913,5.731047070696342e-06,0.00010071825026667885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
