date,id,exchange_code,exchange_name,date,total_market_cap,circulating_market_cap,volume,money,deal_number,pe_average,turnover_ratio
2016-12-12,18164,322007,创业板,2016-12-12,52014.44,30207.54,455000.0,988.38,437.27,73.39,
2016-12-13,18171,322007,创业板,2016-12-13,52045.24,30244.26,310000.0,665.95,299.92,73.4,
2016-12-14,18178,322007,创业板,2016-12-14,51492.68,29944.57,282200.0,620.4,268.23,72.62,
2016-12-15,18185,322007,创业板,2016-12-15,52017.05,30222.15,272100.0,603.63,267.19,73.34,
2016-12-16,18192,322007,创业板,2016-12-16,52645.2,30608.55,267300.0,594.09,263.86,74.21,
2016-12-19,18199,322007,创业板,2016-12-19,52314.34,30435.75,236300.0,520.37,237.47,73.72,
2016-12-20,18206,322007,创业板,2016-12-20,52480.49,30519.96,235500.0,517.34,239.33,73.78,
2016-12-21,18213,322007,创业板,2016-12-21,52858.67,30729.0,247400.0,545.19,247.74,74.25,
2016-12-22,18220,322007,创业板,2016-12-22,52722.31,30639.38,238200.0,511.17,232.2,74.07,
2016-12-23,18227,322007,创业板,2016-12-23,52042.78,30333.68,261400.0,572.16,253.66,73.06,
2016-12-26,18234,322007,创业板,2016-12-26,52384.68,30551.88,263100.0,560.05,259.67,73.55,
2016-12-27,18241,322007,创业板,2016-12-27,52395.28,30555.82,253000.0,533.9,238.22,73.55,
2016-12-28,18248,322007,创业板,2016-12-28,52238.75,30440.95,253900.0,508.29,223.55,73.24,
2016-12-29,18255,322007,创业板,2016-12-29,52183.03,30417.01,246700.0,519.61,232.81,73.12,
2016-12-30,18262,322007,创业板,2016-12-30,52254.5,30536.9,243400.0,506.76,230.53,73.21,
2017-01-03,18269,322007,创业板,2017-01-03,52569.99,30697.37,241600.0,503.75,232.29,73.64,
2017-01-04,18276,322007,创业板,2017-01-04,53329.54,31406.88,304900.0,647.01,283.94,74.66,
2017-01-05,18283,322007,创业板,2017-01-05,53151.94,31314.05,269900.0,599.21,269.21,74.31,
2017-01-06,18290,322007,创业板,2017-01-06,52536.95,30982.59,291000.0,618.59,281.23,73.25,
2017-01-09,18297,322007,创业板,2017-01-09,52460.73,30970.83,252800.0,530.04,242.89,73.13,
2017-01-10,18304,322007,创业板,2017-01-10,52288.39,30866.28,230600.0,486.79,218.39,72.86,
2017-01-11,18311,322007,创业板,2017-01-11,51722.93,30570.25,269100.0,563.94,270.39,71.88,
2017-01-12,18318,322007,创业板,2017-01-12,51375.48,30360.54,238100.0,510.05,239.69,71.37,
2017-01-13,18325,322007,创业板,2017-01-13,50341.5,29806.44,269700.0,580.18,278.3,69.88,
2017-01-16,18332,322007,创业板,2017-01-16,48040.63,28516.67,370200.0,729.48,351.73,66.71,
2017-01-17,18339,322007,创业板,2017-01-17,49020.9,29051.62,323400.0,662.5,311.91,67.98,
2017-01-18,18346,322007,创业板,2017-01-18,48323.52,28683.48,230300.0,475.88,233.83,67.01,
2017-01-19,18353,322007,创业板,2017-01-19,48294.56,28637.49,208700.0,433.51,224.7,66.89,
2017-01-20,18360,322007,创业板,2017-01-20,49386.86,29238.89,283400.0,588.98,279.76,68.31,
2017-01-23,18367,322007,创业板,2017-01-23,49887.14,29587.55,248100.0,509.64,246.76,68.83,
2017-01-24,18374,322007,创业板,2017-01-24,49365.41,29302.58,230600.0,466.67,225.07,68.07,
2017-01-25,18381,322007,创业板,2017-01-25,49778.17,29495.65,208000.0,440.86,210.62,68.47,
2017-01-26,18388,322007,创业板,2017-01-26,50276.04,29771.98,200700.0,409.1,191.47,69.03,
2017-02-03,18395,322007,创业板,2017-02-03,50052.68,29799.96,190000.0,383.36,194.22,68.72,
2017-02-06,18402,322007,创业板,2017-02-06,50829.44,30204.41,248800.0,509.27,255.53,69.79,
2017-02-07,18409,322007,创业板,2017-02-07,50648.35,30171.95,257800.0,521.84,263.5,69.48,
2017-02-08,18416,322007,创业板,2017-02-08,51223.34,30479.22,292200.0,587.78,285.61,70.2,
2017-02-09,18423,322007,创业板,2017-02-09,51658.18,30804.94,321800.0,667.56,308.52,70.73,
2017-02-10,18430,322007,创业板,2017-02-10,51239.05,30642.41,300400.0,612.4,299.55,69.9,
2017-02-13,18437,322007,创业板,2017-02-13,51723.29,30923.3,296500.0,617.38,298.43,70.46,
2017-02-14,18444,322007,创业板,2017-02-14,51661.42,30855.44,272000.0,588.33,272.91,70.35,
2017-02-15,18451,322007,创业板,2017-02-15,51400.4,30611.66,322300.0,706.49,319.35,69.85,
2017-02-16,18458,322007,创业板,2017-02-16,51522.0,30746.55,280500.0,568.66,266.19,69.85,
2017-02-17,18465,322007,创业板,2017-02-17,50974.31,30474.26,316400.0,634.03,303.33,69.1,
2017-02-20,18472,322007,创业板,2017-02-20,51187.81,30629.15,295200.0,603.44,293.9,69.21,
2017-02-21,18479,322007,创业板,2017-02-21,51995.87,31078.63,360100.0,720.55,336.88,70.29,
2017-02-22,18486,322007,创业板,2017-02-22,52087.76,31125.52,321200.0,656.54,307.1,70.39,
2017-02-23,18493,322007,创业板,2017-02-23,52389.03,31242.13,329400.0,677.59,319.38,70.81,
2017-02-24,18500,322007,创业板,2017-02-24,52862.51,31491.91,342000.0,729.01,333.46,71.26,
2017-02-27,18507,322007,创业板,2017-02-27,52608.61,31331.23,346300.0,736.44,348.96,70.76,
2017-02-28,18514,322007,创业板,2017-02-28,52806.45,31432.93,319300.0,666.1,313.72,70.78,
2017-03-01,18521,322007,创业板,2017-03-01,52990.5,31524.41,345000.0,746.19,348.31,70.81,
2017-03-02,18528,322007,创业板,2017-03-02,52739.22,31327.14,317400.0,711.29,346.64,70.48,
2017-03-03,18535,322007,创业板,2017-03-03,53190.96,31563.75,318900.0,734.9,343.32,71.0,
2017-03-06,18542,322007,创业板,2017-03-06,54194.37,32114.39,403800.0,918.9,401.82,73.34,
2017-03-07,18549,322007,创业板,2017-03-07,54647.27,32306.56,392700.0,904.68,414.97,73.28,
2017-03-08,18556,322007,创业板,2017-03-08,54385.2,32178.91,340900.0,787.01,365.31,72.91,
2017-03-09,18563,322007,创业板,2017-03-09,54193.0,32065.88,342200.0,784.29,361.85,72.49,
2017-03-10,18570,322007,创业板,2017-03-10,54247.9,32058.25,297700.0,746.57,340.07,72.17,
2017-03-13,18577,322007,创业板,2017-03-13,54880.54,32414.48,343000.0,820.21,366.87,72.89,
2017-03-14,18584,322007,创业板,2017-03-14,54809.69,32318.01,358400.0,896.06,387.07,72.34,
2017-03-15,18591,322007,创业板,2017-03-15,54868.86,32327.57,336600.0,841.27,368.0,72.18,
2017-03-16,18598,322007,创业板,2017-03-16,55502.86,32633.21,363100.0,916.46,392.87,72.11,
2017-03-17,18605,322007,创业板,2017-03-17,55222.64,32443.27,435700.0,1077.06,463.53,70.93,
2017-03-20,18612,322007,创业板,2017-03-20,55596.1,32574.25,351700.0,854.48,382.26,71.36,
2017-03-21,18619,322007,创业板,2017-03-21,55844.58,32726.19,320800.0,821.47,352.22,71.34,
2017-03-22,18626,322007,创业板,2017-03-22,55700.07,32569.47,357500.0,890.18,397.97,71.01,
2017-03-23,18633,322007,创业板,2017-03-23,55743.03,32584.51,384600.0,993.86,428.46,70.99,
2017-03-24,18640,322007,创业板,2017-03-24,56063.97,32758.58,340300.0,818.93,358.84,70.81,
2017-03-27,18647,322007,创业板,2017-03-27,55795.55,32570.32,329000.0,787.13,349.77,69.05,
2017-03-28,18654,322007,创业板,2017-03-28,55632.98,32498.47,279000.0,712.2,320.69,68.03,
2017-03-29,18661,322007,创业板,2017-03-29,54839.45,32093.68,334000.0,807.73,367.89,66.75,
2017-03-30,18668,322007,创业板,2017-03-30,53437.1,31319.26,375800.0,869.23,424.41,64.88,
2017-03-31,18675,322007,创业板,2017-03-31,53684.13,31477.2,285100.0,686.03,323.96,64.85,
2017-04-05,18682,322007,创业板,2017-04-05,54765.24,32143.2,346400.0,779.06,335.5,66.0,
2017-04-06,18689,322007,创业板,2017-04-06,55033.84,32258.25,331200.0,755.17,332.55,65.97,
2017-04-07,18696,322007,创业板,2017-04-07,54895.0,32245.7,357700.0,778.53,343.38,61.41,
2017-04-10,18703,322007,创业板,2017-04-10,53585.43,31621.3,446900.0,959.09,428.56,59.77,
2017-04-11,18710,322007,创业板,2017-04-11,54009.06,31817.77,448000.0,919.69,409.48,59.75,
2017-04-12,18717,322007,创业板,2017-04-12,53272.54,31419.05,346900.0,703.85,330.18,58.47,
2017-04-13,18724,322007,创业板,2017-04-13,53559.43,31606.29,299400.0,592.62,272.71,58.76,
2017-04-14,18731,322007,创业板,2017-04-14,52916.81,31188.9,326600.0,629.51,305.13,57.97,
2017-04-17,18738,322007,创业板,2017-04-17,51878.16,30727.43,343300.0,664.48,310.83,56.57,
2017-04-18,18745,322007,创业板,2017-04-18,51338.25,30372.0,327900.0,619.96,295.99,55.45,
2017-04-19,18752,322007,创业板,2017-04-19,51311.13,30259.71,362800.0,668.86,327.71,55.31,
2017-04-20,18759,322007,创业板,2017-04-20,51079.6,30154.83,313700.0,603.36,298.47,55.15,
2017-04-21,18766,322007,创业板,2017-04-21,50850.22,30002.44,266300.0,500.29,250.62,54.36,
2017-04-24,18773,322007,创业板,2017-04-24,49853.57,29373.74,294900.0,536.0,279.24,53.14,
2017-04-25,18780,322007,创业板,2017-04-25,50197.3,29544.9,290100.0,548.81,263.7,52.62,
2017-04-26,18787,322007,创业板,2017-04-26,50437.64,29635.75,297300.0,578.64,277.55,51.37,
2017-04-27,18794,322007,创业板,2017-04-27,51267.11,30061.92,434100.0,817.1,390.71,52.19,
2017-04-28,18801,322007,创业板,2017-04-28,51526.22,30225.76,346600.0,643.3,293.44,52.52,
2017-05-02,18808,322007,创业板,2017-05-02,51557.01,30285.95,306100.0,578.83,277.25,52.4,
2017-05-03,18815,322007,创业板,2017-05-03,51480.2,30210.63,349000.0,653.93,314.41,52.27,
2017-05-04,18822,322007,创业板,2017-05-04,51384.81,30180.19,379500.0,701.53,342.25,52.17,
2017-05-05,18829,322007,创业板,2017-05-05,50856.64,29829.32,339300.0,623.05,313.28,51.61,
2017-05-08,18836,322007,创业板,2017-05-08,49920.34,29352.35,333600.0,598.49,301.75,50.65,
2017-05-09,18843,322007,创业板,2017-05-09,50441.06,29641.03,320900.0,566.5,282.43,51.15,
2017-05-10,18850,322007,创业板,2017-05-10,49527.67,29120.83,346300.0,627.38,315.84,50.23,
2017-05-11,18857,322007,创业板,2017-05-11,49518.11,29145.01,375800.0,661.1,324.68,50.22,
2017-05-12,18864,322007,创业板,2017-05-12,49516.5,29147.33,312000.0,576.68,278.27,50.21,
2017-05-15,18871,322007,创业板,2017-05-15,49658.58,29273.07,291800.0,545.96,257.07,50.36,
2017-05-16,18878,322007,创业板,2017-05-16,51018.27,30030.75,427500.0,798.8,377.31,51.68,
2017-05-17,18885,322007,创业板,2017-05-17,51221.56,30171.34,458000.0,852.3,391.17,51.89,
2017-05-18,18892,322007,创业板,2017-05-18,50928.39,30014.52,397800.0,745.29,356.07,51.59,
2017-05-19,18899,322007,创业板,2017-05-19,50647.4,29898.93,340300.0,605.47,303.69,51.28,
2017-05-22,18906,322007,创业板,2017-05-22,49603.32,29393.17,356600.0,630.39,322.31,50.22,
2017-05-23,18913,322007,创业板,2017-05-23,48178.78,28620.32,366400.0,622.71,318.29,48.74,
2017-05-24,18920,322007,创业板,2017-05-24,48699.55,28918.37,332700.0,552.07,291.19,49.27,
2017-05-25,18927,322007,创业板,2017-05-25,48790.02,29007.76,379600.0,636.63,319.35,49.36,
2017-05-26,18934,322007,创业板,2017-05-26,48639.25,28877.87,367400.0,602.29,303.01,49.19,
2017-05-31,18941,322007,创业板,2017-05-31,48569.16,28829.09,342900.0,599.13,295.08,49.12,
2017-06-01,18948,322007,创业板,2017-06-01,47042.45,27983.84,339000.0,552.06,297.03,47.57,
2017-06-02,18955,322007,创业板,2017-06-02,47799.53,28406.49,341500.0,536.4,281.75,48.19,
2017-06-05,18962,322007,创业板,2017-06-05,48320.74,28688.53,328000.0,533.88,269.4,48.73,
2017-06-06,18969,322007,创业板,2017-06-06,48491.8,28789.74,299300.0,470.44,254.83,48.86,
2017-06-07,18976,322007,创业板,2017-06-07,49700.92,29481.4,432400.0,710.11,345.72,50.09,
2017-06-08,18983,322007,创业板,2017-06-08,49583.59,29420.45,387100.0,648.93,323.63,49.93,
2017-06-09,18990,322007,创业板,2017-06-09,49626.0,29431.58,350500.0,577.21,302.77,49.97,
2017-06-12,18997,322007,创业板,2017-06-12,48652.22,28967.45,310700.0,518.46,285.42,48.99,
2017-06-13,19004,322007,创业板,2017-06-13,49505.49,29411.81,330800.0,539.38,278.79,49.84,
2017-06-14,19011,322007,创业板,2017-06-14,49509.44,29409.21,343100.0,578.43,303.88,49.83,
2017-06-15,19018,322007,创业板,2017-06-15,50376.31,29868.52,464400.0,753.23,379.81,50.68,
2017-06-16,19025,322007,创业板,2017-06-16,50205.7,29766.51,374900.0,629.42,325.3,50.5,
2017-06-19,19032,322007,创业板,2017-06-19,50430.96,29899.65,308400.0,505.36,264.1,50.68,
2017-06-20,19039,322007,创业板,2017-06-20,50484.68,29967.84,399100.0,664.32,333.56,50.74,
2017-06-21,19046,322007,创业板,2017-06-21,50538.33,30015.77,380100.0,597.92,310.58,50.79,
2017-06-22,19053,322007,创业板,2017-06-22,49568.61,29459.15,402600.0,633.99,333.96,49.82,
2017-06-23,19060,322007,创业板,2017-06-23,49652.77,29531.11,363000.0,564.61,310.08,49.91,
2017-06-26,19067,322007,创业板,2017-06-26,50105.09,29863.01,318000.0,498.85,253.57,50.36,
2017-06-27,19074,322007,创业板,2017-06-27,50119.32,29871.72,311400.0,499.61,259.15,50.36,
2017-06-28,19081,322007,创业板,2017-06-28,49645.19,29638.18,290300.0,466.11,251.73,49.89,
2017-06-29,19088,322007,创业板,2017-06-29,49881.42,29778.9,294000.0,471.53,240.11,50.11,
2017-06-30,19095,322007,创业板,2017-06-30,50060.38,29851.33,293800.0,474.37,248.37,50.29,
2017-07-03,19102,322007,创业板,2017-07-03,50647.2,30193.77,331900.0,541.79,272.5,50.85,
2017-07-04,19109,322007,创业板,2017-07-04,50531.65,30123.97,309000.0,514.42,264.55,50.74,
2017-07-05,19116,322007,创业板,2017-07-05,50941.81,30363.01,337600.0,587.15,289.45,51.12,
2017-07-06,19123,322007,创业板,2017-07-06,51044.03,30398.66,408200.0,711.91,343.03,51.23,
2017-07-07,19130,322007,创业板,2017-07-07,51230.68,30557.74,357100.0,663.04,318.92,51.41,
2017-07-10,19137,322007,创业板,2017-07-10,50382.11,30138.12,384600.0,678.89,337.27,50.55,
2017-07-11,19144,322007,创业板,2017-07-11,49672.1,29750.95,335600.0,576.4,295.37,49.8,
2017-07-12,19151,322007,创业板,2017-07-12,49779.91,29782.59,347300.0,581.93,305.98,49.88,
2017-07-13,19158,322007,创业板,2017-07-13,49421.68,29620.91,280000.0,488.66,250.3,49.52,
2017-07-14,19165,322007,创业板,2017-07-14,48920.86,29246.4,335900.0,555.06,278.76,48.85,
2017-07-17,19172,322007,创业板,2017-07-17,46025.2,27564.44,466700.0,700.43,367.89,45.96,
2017-07-18,19179,322007,创业板,2017-07-18,46289.2,27764.28,324700.0,496.28,275.14,46.22,
2017-07-19,19186,322007,创业板,2017-07-19,46655.73,27976.4,302600.0,469.19,251.29,46.56,
2017-07-20,19193,322007,创业板,2017-07-20,46731.16,28037.97,319300.0,503.11,265.9,46.63,
2017-07-21,19200,322007,创业板,2017-07-21,46675.07,28009.33,267400.0,411.88,227.0,46.54,
2017-07-24,19207,322007,创业板,2017-07-24,46878.11,28080.51,294600.0,455.55,254.6,46.74,
2017-07-25,19214,322007,创业板,2017-07-25,46976.83,28121.4,297100.0,443.42,246.68,46.79,
2017-07-26,19221,322007,创业板,2017-07-26,46896.24,28118.08,304000.0,470.02,247.17,46.7,
2017-07-27,19228,322007,创业板,2017-07-27,48551.8,29129.03,600600.0,883.09,429.93,48.35,
2017-07-28,19235,322007,创业板,2017-07-28,48255.55,28968.51,453200.0,702.68,350.5,48.04,
2017-07-31,19242,322007,创业板,2017-07-31,48467.47,29069.43,391900.0,605.71,298.2,48.08,
2017-08-01,19249,322007,创业板,2017-08-01,48616.22,29171.15,401700.0,623.68,317.98,48.19,
2017-08-02,19256,322007,创业板,2017-08-02,48115.94,28887.67,415000.0,640.71,324.95,47.66,
2017-08-03,19263,322007,创业板,2017-08-03,48489.33,29074.63,450800.0,684.56,338.55,47.99,
2017-08-04,19270,322007,创业板,2017-08-04,48165.52,28865.23,395900.0,588.38,304.64,47.63,
2017-08-07,19277,322007,创业板,2017-08-07,48539.8,29095.69,332000.0,496.29,256.81,48.0,
2017-08-08,19284,322007,创业板,2017-08-08,49180.63,29451.98,443000.0,663.23,337.43,48.51,
2017-08-09,19291,322007,创业板,2017-08-09,49281.16,29503.46,424600.0,667.76,331.86,48.6,
2017-08-10,19298,322007,创业板,2017-08-10,48894.96,29269.5,420500.0,662.86,340.25,48.2,
2017-08-11,19305,322007,创业板,2017-08-11,48561.33,29105.98,412600.0,641.24,337.95,47.83,
2017-08-14,19312,322007,创业板,2017-08-14,49915.55,29929.9,495700.0,768.28,372.19,49.17,
2017-08-15,19319,322007,创业板,2017-08-15,50138.69,30030.24,441300.0,703.25,352.14,49.39,
2017-08-16,19326,322007,创业板,2017-08-16,50921.54,30443.12,624000.0,983.39,472.73,50.16,
2017-08-17,19333,322007,创业板,2017-08-17,51174.74,30622.09,574800.0,928.85,449.25,50.41,
2017-08-18,19340,322007,创业板,2017-08-18,50774.98,30379.66,461700.0,739.56,386.97,50.03,
2017-08-21,19347,322007,创业板,2017-08-21,51243.98,30597.56,397400.0,642.1,321.55,50.47,
2017-08-22,19354,322007,创业板,2017-08-22,50909.33,30367.78,424500.0,716.2,354.19,50.07,
2017-08-23,19361,322007,创业板,2017-08-23,50874.69,30332.45,379900.0,650.75,322.71,50.03,
2017-08-24,19368,322007,创业板,2017-08-24,50501.24,30131.82,397100.0,674.25,346.12,49.66,
2017-08-25,19375,322007,创业板,2017-08-25,51172.29,30460.86,396200.0,671.77,332.17,50.32,
2017-08-28,19382,322007,创业板,2017-08-28,52144.49,30988.7,544900.0,954.25,428.13,51.29,
2017-08-29,19389,322007,创业板,2017-08-29,51941.64,30829.1,477200.0,865.53,409.78,51.09,
2017-08-30,19396,322007,创业板,2017-08-30,52052.41,30929.98,414800.0,754.76,358.32,51.21,
2017-08-31,19403,322007,创业板,2017-08-31,52611.06,31151.67,401800.0,771.09,365.16,51.74,
2017-09-01,19410,322007,创业板,2017-09-01,53142.75,31487.87,516200.0,938.94,429.0,52.17,
2017-09-04,19417,322007,创业板,2017-09-04,53650.06,31823.22,602700.0,1057.78,486.01,52.66,
2017-09-05,19424,322007,创业板,2017-09-05,53799.96,31882.01,552700.0,997.33,458.19,52.81,
2017-09-06,19431,322007,创业板,2017-09-06,54372.94,32234.36,596100.0,1085.75,480.7,53.37,
2017-09-07,19438,322007,创业板,2017-09-07,54312.39,32099.86,699100.0,1296.79,568.97,53.28,
2017-09-08,19445,322007,创业板,2017-09-08,54418.38,32181.76,522700.0,958.71,441.09,53.28,
2017-09-11,19452,322007,创业板,2017-09-11,54986.42,32518.45,495100.0,911.55,405.21,53.85,
2017-09-12,19459,322007,创业板,2017-09-12,54578.86,32339.91,638800.0,1141.09,517.44,53.42,
2017-09-13,19466,322007,创业板,2017-09-13,54808.46,32521.92,473100.0,815.91,377.67,53.65,
2017-09-14,19473,322007,创业板,2017-09-14,54686.94,32465.94,479300.0,842.03,389.78,53.53,
2017-09-15,19480,322007,创业板,2017-09-15,54424.33,32328.44,446600.0,783.93,366.38,53.25,
2017-09-18,19487,322007,创业板,2017-09-18,54986.01,32667.27,398600.0,739.89,331.3,53.8,
2017-09-19,19494,322007,创业板,2017-09-19,54883.5,32522.44,444600.0,827.11,378.56,53.6,
2017-09-20,19501,322007,创业板,2017-09-20,55409.59,32824.82,456100.0,855.18,384.54,54.11,
2017-09-21,19508,322007,创业板,2017-09-21,54877.4,32471.71,495200.0,916.21,422.79,53.58,
2017-09-22,19515,322007,创业板,2017-09-22,54838.89,32432.91,447000.0,829.38,391.87,53.54,
2017-09-25,19522,322007,创业板,2017-09-25,54352.57,32058.77,415600.0,796.25,371.98,53.08,
2017-09-26,19529,322007,创业板,2017-09-26,54054.3,31964.08,376300.0,765.55,369.62,52.75,
2017-09-27,19536,322007,创业板,2017-09-27,54634.44,32255.4,366200.0,726.22,341.15,53.32,
2017-09-28,19543,322007,创业板,2017-09-28,54543.42,32185.35,397300.0,779.44,364.74,53.24,
2017-09-29,19550,322007,创业板,2017-09-29,54980.68,32454.81,395400.0,769.27,360.87,53.66,
2017-10-09,19557,322007,创业板,2017-10-09,55579.26,32919.77,470700.0,874.34,384.09,54.24,
2017-10-10,19564,322007,创业板,2017-10-10,56565.57,33439.08,546200.0,1008.37,456.01,55.14,
2017-10-11,19571,322007,创业板,2017-10-11,55996.14,33148.21,547800.0,1037.35,475.82,54.58,
2017-10-12,19578,322007,创业板,2017-10-12,55943.17,33126.49,448500.0,842.63,399.67,54.53,
2017-10-13,19585,322007,创业板,2017-10-13,56489.22,33439.46,474200.0,912.01,405.8,55.07,
2017-10-16,19592,322007,创业板,2017-10-16,54942.1,32544.62,555100.0,1011.69,481.56,53.53,
2017-10-17,19599,322007,创业板,2017-10-17,54944.22,32515.73,339300.0,643.8,312.58,53.54,
2017-10-18,19606,322007,创业板,2017-10-18,54467.5,32254.2,384400.0,721.12,349.62,53.08,
2017-10-19,19613,322007,创业板,2017-10-19,54337.12,32152.94,380700.0,672.1,330.93,52.85,
2017-10-20,19620,322007,创业板,2017-10-20,54940.36,32510.48,313800.0,592.04,281.67,53.43,
2017-10-23,19627,322007,创业板,2017-10-23,55490.45,32816.18,334000.0,639.0,303.9,53.97,
2017-10-24,19634,322007,创业板,2017-10-24,55193.55,32681.34,345200.0,651.02,321.24,53.68,
2017-10-25,19641,322007,创业板,2017-10-25,55717.14,32977.56,322900.0,626.92,297.51,54.19,
2017-10-26,19648,322007,创业板,2017-10-26,55851.97,33029.59,376300.0,743.36,348.3,54.3,
2017-10-27,19655,322007,创业板,2017-10-27,55499.09,32785.17,337200.0,664.85,324.09,53.96,
2017-10-30,19662,322007,创业板,2017-10-30,54099.54,31917.48,452900.0,833.68,405.47,52.6,
2017-10-31,19669,322007,创业板,2017-10-31,54691.72,32198.97,304400.0,616.75,296.04,53.13,
2017-11-01,19676,322007,创业板,2017-11-01,55057.09,32336.74,339600.0,726.83,329.26,53.41,
2017-11-02,19683,322007,创业板,2017-11-02,54505.42,31956.93,362200.0,749.66,353.63,52.88,
2017-11-03,19690,322007,创业板,2017-11-03,54266.49,31797.71,347400.0,694.69,333.93,52.65,
2017-11-06,19697,322007,创业板,2017-11-06,54990.47,32200.68,330900.0,692.13,325.41,53.27,
2017-11-07,19704,322007,创业板,2017-11-07,55346.65,32457.43,356600.0,757.42,342.57,53.62,
2017-11-08,19711,322007,创业板,2017-11-08,55504.76,32579.23,420300.0,865.68,386.84,53.77,
2017-11-09,19718,322007,创业板,2017-11-09,56023.13,32829.13,391300.0,786.51,353.91,54.19,
2017-11-10,19725,322007,创业板,2017-11-10,56429.12,33016.18,424500.0,862.94,379.28,54.56,
2017-11-13,19732,322007,创业板,2017-11-13,56787.45,33106.13,437000.0,904.04,404.55,54.91,
2017-11-14,19739,322007,创业板,2017-11-14,56257.74,32832.92,446300.0,938.25,419.35,54.4,
2017-11-15,19746,322007,创业板,2017-11-15,55540.53,32453.25,374000.0,778.14,367.25,53.66,
2017-11-16,19753,322007,创业板,2017-11-16,55480.8,32435.14,341000.0,672.02,324.19,53.54,
2017-11-17,19760,322007,创业板,2017-11-17,53453.51,31318.36,491000.0,879.25,428.21,51.59,
2017-11-20,19767,322007,创业板,2017-11-20,54074.6,31640.8,348500.0,634.91,306.88,52.2,
2017-11-21,19774,322007,创业板,2017-11-21,53884.21,31529.8,368200.0,713.42,349.97,51.91,
2017-11-22,19781,322007,创业板,2017-11-22,53919.83,31536.53,377500.0,720.46,348.82,51.95,
2017-11-23,19788,322007,创业板,2017-11-23,52331.6,30667.74,369300.0,708.5,342.39,50.42,
2017-11-24,19795,322007,创业板,2017-11-24,51948.76,30587.9,302400.0,575.22,283.69,50.03,
2017-11-27,19802,322007,创业板,2017-11-27,51094.29,30180.18,297500.0,549.08,280.21,49.19,
2017-11-28,19809,322007,创业板,2017-11-28,52117.98,30714.99,292100.0,524.18,264.24,50.18,
2017-11-29,19816,322007,创业板,2017-11-29,51816.34,30583.53,317000.0,574.25,289.61,49.88,
2017-11-30,19823,322007,创业板,2017-11-30,51616.41,30417.37,286000.0,535.74,263.91,49.69,
2017-12-01,19830,322007,创业板,2017-12-01,52476.7,30945.32,334000.0,593.77,295.0,50.49,
2017-12-04,19837,322007,创业板,2017-12-04,51549.34,30683.11,327400.0,609.8,315.58,49.6,
2017-12-05,19844,322007,创业板,2017-12-05,50266.72,29927.0,349900.0,599.58,318.11,48.34,
2017-12-06,19851,322007,创业板,2017-12-06,51075.59,30396.92,326300.0,565.56,288.73,49.12,
2017-12-07,19858,322007,创业板,2017-12-07,51052.07,30381.9,306600.0,540.84,279.53,49.1,
2017-12-08,19865,322007,创业板,2017-12-08,51780.08,30731.04,319600.0,582.83,293.1,49.77,
2017-12-11,19872,322007,创业板,2017-12-11,52509.89,31137.85,353700.0,627.53,305.52,50.48,
2017-12-12,19879,322007,创业板,2017-12-12,51926.77,30820.15,329100.0,595.76,310.51,49.86,
2017-12-13,19886,322007,创业板,2017-12-13,52296.79,31027.5,292200.0,516.55,266.65,50.21,
2017-12-14,19893,322007,创业板,2017-12-14,52195.76,30988.71,301100.0,544.17,281.68,50.12,
2017-12-15,19900,322007,创业板,2017-12-15,51981.52,30888.09,319100.0,568.13,297.86,49.9,
2017-12-18,19907,322007,创业板,2017-12-18,51457.12,30677.42,285500.0,518.06,274.76,49.4,
2017-12-19,19914,322007,创业板,2017-12-19,51919.15,30939.55,283500.0,500.99,256.78,49.85,
2017-12-20,19921,322007,创业板,2017-12-20,51374.47,30621.3,293500.0,512.78,273.53,49.32,
2017-12-21,19928,322007,创业板,2017-12-21,51651.63,30745.34,323500.0,577.4,295.88,49.6,
2017-12-22,19935,322007,创业板,2017-12-22,51422.74,30603.22,290500.0,529.29,272.24,49.37,
2017-12-25,19942,322007,创业板,2017-12-25,50747.42,30223.13,324200.0,547.42,290.07,48.72,
2017-12-26,19949,322007,创业板,2017-12-26,51151.19,30389.84,291900.0,531.53,279.7,49.1,
2017-12-27,19956,322007,创业板,2017-12-27,50782.78,30187.73,301500.0,548.4,288.31,48.74,
2017-12-28,19963,322007,创业板,2017-12-28,50859.73,30219.27,307500.0,544.92,287.44,48.81,
2017-12-29,19970,322007,创业板,2017-12-29,51288.81,30494.77,278200.0,492.52,256.56,49.15,
2018-01-02,19977,322007,创业板,2018-01-02,51636.63,30792.54,275500.0,469.42,248.1,49.48,
2018-01-03,19984,322007,创业板,2018-01-03,52188.09,31307.61,372000.0,633.89,330.01,50.01,
2018-01-04,19991,322007,创业板,2018-01-04,52128.47,31276.42,326300.0,570.41,295.36,49.95,
2018-01-05,19998,322007,创业板,2018-01-05,52265.24,31330.28,315000.0,557.31,275.26,49.95,
2018-01-08,20005,322007,创业板,2018-01-08,52189.2,31299.82,345500.0,610.1,305.15,49.88,
2018-01-09,20012,322007,创业板,2018-01-09,52248.65,31284.63,300500.0,531.47,276.94,49.91,
2018-01-10,20019,322007,创业板,2018-01-10,51964.14,31125.25,345800.0,605.69,318.16,49.64,
2018-01-11,20026,322007,创业板,2018-01-11,52469.07,31410.4,385300.0,669.74,345.43,50.13,
